# frequency  SPL  phase
1.000e+01 -1.833e+00 1.559e+02
1.151e+01 6.085e-01 1.523e+02
1.326e+01 3.065e+00 1.480e+02
1.526e+01 5.503e+00 1.432e+02
1.758e+01 7.958e+00 1.376e+02
2.024e+01 1.040e+01 1.312e+02
2.330e+01 1.284e+01 1.239e+02
2.683e+01 1.528e+01 1.154e+02
3.089e+01 1.772e+01 1.056e+02
3.556e+01 2.016e+01 9.436e+01
4.095e+01 2.259e+01 8.140e+01
4.715e+01 2.502e+01 6.651e+01
5.429e+01 2.744e+01 4.937e+01
6.251e+01 2.985e+01 2.967e+01
7.197e+01 3.226e+01 7.014e+00
8.286e+01 3.465e+01 -1.903e+01
9.541e+01 3.703e+01 -4.899e+01
1.098e+02 3.940e+01 -8.342e+01
1.265e+02 4.175e+01 -1.230e+02
1.456e+02 4.408e+01 -1.685e+02
1.677e+02 4.638e+01 1.392e+02
1.931e+02 4.865e+01 7.921e+01
2.223e+02 5.090e+01 1.032e+01
2.559e+02 5.311e+01 -6.884e+01
2.947e+02 5.525e+01 -1.598e+02
3.393e+02 5.728e+01 9.654e+01
3.907e+02 5.936e+01 -2.072e+01
4.498e+02 6.199e+01 -1.543e+02
5.180e+02 6.543e+01 4.767e+01
5.964e+02 6.870e+01 -1.422e+02
6.866e+02 7.104e+01 -3.063e+00
7.906e+02 7.262e+01 1.055e+02
9.103e+02 7.402e+01 1.753e+02
1.048e+03 7.295e+01 -1.580e+02
1.207e+03 7.180e+01 -1.575e+02
1.390e+03 7.161e+01 1.529e+02
1.600e+03 7.428e+01 3.427e+01
1.842e+03 7.484e+01 -1.769e+02
2.121e+03 7.251e+01 -9.892e+01
2.442e+03 7.336e+01 -9.782e+01
2.812e+03 7.221e+01 1.330e+02
3.237e+03 7.092e+01 -1.056e+02
3.728e+03 6.925e+01 -1.438e+02
4.292e+03 6.682e+01 4.859e+00
4.942e+03 6.289e+01 2.791e+01
5.690e+03 5.643e+01 1.440e+02
6.551e+03 6.132e+01 -8.772e+00
7.543e+03 6.287e+01 -8.112e+01
8.685e+03 5.733e+01 -1.586e+02
1.000e+04 4.959e+01 1.043e+02
