# frequency  SPL  phase
1.000e+01 6.316e-01 1.616e+02
1.151e+01 3.075e+00 1.589e+02
1.326e+01 5.534e+00 1.557e+02
1.526e+01 7.975e+00 1.520e+02
1.758e+01 1.043e+01 1.478e+02
2.024e+01 1.288e+01 1.429e+02
2.330e+01 1.533e+01 1.373e+02
2.683e+01 1.779e+01 1.308e+02
3.089e+01 2.024e+01 1.234e+02
3.556e+01 2.269e+01 1.149e+02
4.095e+01 2.516e+01 1.051e+02
4.715e+01 2.763e+01 9.388e+01
5.429e+01 3.011e+01 8.095e+01
6.251e+01 3.261e+01 6.610e+01
7.197e+01 3.514e+01 4.901e+01
8.286e+01 3.772e+01 2.931e+01
9.541e+01 4.036e+01 6.482e+00
1.098e+02 4.308e+01 -2.005e+01
1.265e+02 4.589e+01 -5.111e+01
1.456e+02 4.877e+01 -8.758e+01
1.677e+02 5.169e+01 -1.305e+02
1.931e+02 5.457e+01 1.792e+02
2.223e+02 5.734e+01 1.210e+02
2.559e+02 5.999e+01 5.453e+01
2.947e+02 6.265e+01 -2.061e+01
3.393e+02 6.562e+01 -1.064e+02
3.907e+02 6.899e+01 1.527e+02
4.498e+02 7.240e+01 3.250e+01
5.180e+02 7.541e+01 -1.083e+02
5.964e+02 7.781e+01 8.980e+01
6.866e+02 7.991e+01 -9.314e+01
7.906e+02 8.200e+01 5.429e+01
9.103e+02 8.260e+01 1.714e+02
1.048e+03 8.306e+01 -9.711e+01
1.207e+03 8.399e+01 -4.071e+01
1.390e+03 8.662e+01 -3.525e+01
1.600e+03 8.823e+01 -8.992e+01
1.842e+03 8.874e+01 1.488e+02
2.121e+03 8.737e+01 -3.996e+01
2.442e+03 8.536e+01 6.707e+01
2.812e+03 8.378e+01 9.150e+01
3.237e+03 8.577e+01 1.026e+01
3.728e+03 8.594e+01 1.439e+02
4.292e+03 8.236e+01 1.594e+02
4.942e+03 8.625e+01 1.159e+01
5.690e+03 8.462e+01 2.335e+01
6.551e+03 8.526e+01 -1.726e+02
7.543e+03 8.386e+01 1.147e+02
8.685e+03 8.363e+01 1.086e+02
1.000e+04 8.402e+01 1.326e+02
