# frequency  SPL  phase
1.000e+01 -1.941e-01 1.599e+02
1.151e+01 2.248e+00 1.569e+02
1.326e+01 4.705e+00 1.534e+02
1.526e+01 7.144e+00 1.493e+02
1.758e+01 9.600e+00 1.447e+02
2.024e+01 1.204e+01 1.394e+02
2.330e+01 1.449e+01 1.332e+02
2.683e+01 1.693e+01 1.262e+02
3.089e+01 1.937e+01 1.181e+02
3.556e+01 2.181e+01 1.087e+02
4.095e+01 2.426e+01 9.801e+01
4.715e+01 2.670e+01 8.569e+01
5.429e+01 2.915e+01 7.155e+01
6.251e+01 3.160e+01 5.533e+01
7.197e+01 3.406e+01 3.671e+01
8.286e+01 3.654e+01 1.535e+01
9.541e+01 3.907e+01 -9.240e+00
1.098e+02 4.164e+01 -3.757e+01
1.265e+02 4.430e+01 -7.040e+01
1.456e+02 4.704e+01 -1.086e+02
1.677e+02 4.987e+01 -1.532e+02
1.931e+02 5.275e+01 1.545e+02
2.223e+02 5.562e+01 9.336e+01
2.559e+02 5.840e+01 2.254e+01
2.947e+02 6.112e+01 -5.893e+01
3.393e+02 6.384e+01 -1.525e+02
3.907e+02 6.662e+01 9.927e+01
4.498e+02 6.929e+01 -2.647e+01
5.180e+02 7.167e+01 -1.711e+02
5.964e+02 7.408e+01 2.458e+01
6.866e+02 7.678e+01 -1.687e+02
7.906e+02 7.808e+01 -3.514e+01
9.103e+02 7.811e+01 7.587e+01
1.048e+03 7.872e+01 1.578e+02
1.207e+03 7.991e+01 -1.614e+02
1.390e+03 8.220e+01 -1.708e+02
1.600e+03 8.401e+01 1.178e+02
1.842e+03 8.578e+01 -2.304e+01
2.121e+03 8.548e+01 1.194e+02
2.442e+03 8.393e+01 -1.728e+02
2.812e+03 8.276e+01 1.711e+02
3.237e+03 8.404e+01 4.012e+01
3.728e+03 8.429e+01 1.274e+02
4.292e+03 8.243e+01 8.015e+01
4.942e+03 8.315e+01 -1.438e+02
5.690e+03 8.252e+01 1.617e+02
6.551e+03 8.145e+01 -1.253e+02
7.543e+03 7.970e+01 4.028e+01
8.685e+03 7.745e+01 -8.423e+01
1.000e+04 7.497e+01 1.790e+02
