# frequency  SPL  phase
1.000e+01 -1.653e+00 1.590e+02
1.151e+01 7.893e-01 1.558e+02
1.326e+01 3.247e+00 1.521e+02
1.526e+01 5.686e+00 1.479e+02
1.758e+01 8.143e+00 1.431e+02
2.024e+01 1.059e+01 1.375e+02
2.330e+01 1.303e+01 1.311e+02
2.683e+01 1.548e+01 1.237e+02
3.089e+01 1.792e+01 1.152e+02
3.556e+01 2.037e+01 1.054e+02
4.095e+01 2.282e+01 9.418e+01
4.715e+01 2.527e+01 8.126e+01
5.429e+01 2.772e+01 6.639e+01
6.251e+01 3.018e+01 4.928e+01
7.197e+01 3.265e+01 2.958e+01
8.286e+01 3.514e+01 6.874e+00
9.541e+01 3.764e+01 -1.939e+01
1.098e+02 4.017e+01 -4.977e+01
1.265e+02 4.269e+01 -8.498e+01
1.456e+02 4.520e+01 -1.256e+02
1.677e+02 4.766e+01 -1.724e+02
1.931e+02 5.011e+01 1.341e+02
2.223e+02 5.265e+01 7.308e+01
2.559e+02 5.537e+01 2.192e+00
2.947e+02 5.811e+01 -8.157e+01
3.393e+02 6.046e+01 -1.785e+02
3.907e+02 6.273e+01 7.317e+01
4.498e+02 6.547e+01 -5.348e+01
5.180e+02 6.746e+01 1.592e+02
5.964e+02 6.976e+01 -5.170e+00
6.866e+02 7.196e+01 1.617e+02
7.906e+02 7.440e+01 -5.866e+01
9.103e+02 7.649e+01 4.418e+01
1.048e+03 7.814e+01 1.089e+02
1.207e+03 7.917e+01 1.323e+02
1.390e+03 8.010e+01 1.078e+02
1.600e+03 8.100e+01 2.548e+01
1.842e+03 8.123e+01 -1.219e+02
2.121e+03 8.158e+01 1.975e+01
2.442e+03 8.174e+01 7.197e+01
2.812e+03 8.197e+01 2.705e+01
3.237e+03 8.185e+01 -1.316e+02
3.728e+03 8.175e+01 -6.434e+01
4.292e+03 8.152e+01 -1.491e+02
4.942e+03 8.076e+01 -4.521e+01
5.690e+03 7.986e+01 -1.462e+02
6.551e+03 7.892e+01 -1.190e+02
7.543e+03 7.691e+01 -5.626e-01
8.685e+03 7.442e+01 1.722e+02
1.000e+04 6.988e+01 -1.110e+01
