# frequency  SPL  phase
1.000e+01 -2.034e+00 1.581e+02
1.151e+01 4.074e-01 1.548e+02
1.326e+01 2.865e+00 1.509e+02
1.526e+01 5.303e+00 1.466e+02
1.758e+01 7.759e+00 1.415e+02
2.024e+01 1.020e+01 1.357e+02
2.330e+01 1.264e+01 1.290e+02
2.683e+01 1.509e+01 1.212e+02
3.089e+01 1.753e+01 1.123e+02
3.556e+01 1.996e+01 1.021e+02
4.095e+01 2.240e+01 9.036e+01
4.715e+01 2.483e+01 7.684e+01
5.429e+01 2.726e+01 6.128e+01
6.251e+01 2.968e+01 4.339e+01
7.197e+01 3.209e+01 2.285e+01
8.286e+01 3.450e+01 -7.282e-01
9.541e+01 3.691e+01 -2.782e+01
1.098e+02 3.931e+01 -5.889e+01
1.265e+02 4.173e+01 -9.458e+01
1.456e+02 4.416e+01 -1.355e+02
1.677e+02 4.665e+01 1.774e+02
1.931e+02 4.920e+01 1.230e+02
2.223e+02 5.183e+01 5.996e+01
2.559e+02 5.453e+01 -1.332e+01
2.947e+02 5.724e+01 -9.884e+01
3.393e+02 5.983e+01 1.615e+02
3.907e+02 6.212e+01 4.672e+01
4.498e+02 6.409e+01 -8.416e+01
5.180e+02 6.599e+01 1.286e+02
5.964e+02 6.838e+01 -4.082e+01
6.866e+02 7.072e+01 1.203e+02
7.906e+02 7.235e+01 -1.076e+02
9.103e+02 7.420e+01 -7.885e+00
1.048e+03 7.535e+01 4.870e+01
1.207e+03 7.588e+01 7.007e+01
1.390e+03 7.735e+01 3.534e+01
1.600e+03 7.750e+01 -5.714e+01
1.842e+03 7.743e+01 1.509e+02
2.121e+03 7.779e+01 -8.547e+01
2.442e+03 7.732e+01 -4.042e+01
2.812e+03 7.709e+01 -1.042e+02
3.237e+03 7.737e+01 8.241e+01
3.728e+03 7.675e+01 1.335e+02
4.292e+03 7.617e+01 2.635e+01
4.942e+03 7.547e+01 1.041e+02
5.690e+03 7.472e+01 -3.199e+01
6.551e+03 7.262e+01 -3.652e+01
7.543e+03 7.097e+01 4.729e+01
8.685e+03 6.858e+01 1.740e+02
1.000e+04 6.456e+01 -6.001e+01
