# frequency  SPL  phase
1.000e+01 -7.918e-01 1.609e+02
1.151e+01 1.651e+00 1.580e+02
1.326e+01 4.110e+00 1.547e+02
1.526e+01 6.551e+00 1.509e+02
1.758e+01 9.010e+00 1.464e+02
2.024e+01 1.146e+01 1.414e+02
2.330e+01 1.391e+01 1.355e+02
2.683e+01 1.636e+01 1.288e+02
3.089e+01 1.881e+01 1.211e+02
3.556e+01 2.126e+01 1.122e+02
4.095e+01 2.372e+01 1.020e+02
4.715e+01 2.619e+01 9.026e+01
5.429e+01 2.866e+01 7.675e+01
6.251e+01 3.116e+01 6.121e+01
7.197e+01 3.367e+01 4.330e+01
8.286e+01 3.622e+01 2.262e+01
9.541e+01 3.881e+01 -1.362e+00
1.098e+02 4.145e+01 -2.922e+01
1.265e+02 4.412e+01 -6.169e+01
1.456e+02 4.679e+01 -9.944e+01
1.677e+02 4.945e+01 -1.432e+02
1.931e+02 5.208e+01 1.665e+02
2.223e+02 5.474e+01 1.088e+02
2.559e+02 5.751e+01 4.232e+01
2.947e+02 6.035e+01 -3.542e+01
3.393e+02 6.300e+01 -1.256e+02
3.907e+02 6.555e+01 1.329e+02
4.498e+02 6.870e+01 1.643e+01
5.180e+02 7.197e+01 -1.227e+02
5.964e+02 7.488e+01 7.663e+01
6.866e+02 7.764e+01 -1.094e+02
7.906e+02 8.013e+01 3.725e+01
9.103e+02 8.250e+01 1.527e+02
1.048e+03 8.442e+01 -1.316e+02
1.207e+03 8.582e+01 -9.633e+01
1.390e+03 8.689e+01 -1.066e+02
1.600e+03 8.736e+01 -1.715e+02
1.842e+03 8.736e+01 6.316e+01
2.121e+03 8.669e+01 -1.320e+02
2.442e+03 8.566e+01 -4.653e+01
2.812e+03 8.394e+01 -4.863e+01
3.237e+03 8.288e+01 -1.466e+02
3.728e+03 8.361e+01 -1.520e+01
4.292e+03 8.494e+01 -3.298e+01
4.942e+03 8.511e+01 1.330e+02
5.690e+03 8.417e+01 1.102e+02
6.551e+03 8.277e+01 -1.227e+02
7.543e+03 8.221e+01 1.076e+02
8.685e+03 8.083e+01 4.710e+01
1.000e+04 7.934e+01 1.035e+01
