# frequency  SPL  phase
1.000e+01 -6.957e-01 1.611e+02
1.151e+01 1.747e+00 1.582e+02
1.326e+01 4.206e+00 1.549e+02
1.526e+01 6.647e+00 1.512e+02
1.758e+01 9.107e+00 1.468e+02
2.024e+01 1.156e+01 1.418e+02
2.330e+01 1.400e+01 1.360e+02
2.683e+01 1.646e+01 1.293e+02
3.089e+01 1.891e+01 1.217e+02
3.556e+01 2.136e+01 1.129e+02
4.095e+01 2.382e+01 1.028e+02
4.715e+01 2.629e+01 9.121e+01
5.429e+01 2.877e+01 7.785e+01
6.251e+01 3.127e+01 6.247e+01
7.197e+01 3.379e+01 4.476e+01
8.286e+01 3.635e+01 2.429e+01
9.541e+01 3.895e+01 5.577e-01
1.098e+02 4.160e+01 -2.703e+01
1.265e+02 4.429e+01 -5.922e+01
1.456e+02 4.700e+01 -9.669e+01
1.677e+02 4.969e+01 -1.402e+02
1.931e+02 5.234e+01 1.696e+02
2.223e+02 5.500e+01 1.122e+02
2.559e+02 5.776e+01 4.622e+01
2.947e+02 6.062e+01 -3.071e+01
3.393e+02 6.337e+01 -1.201e+02
3.907e+02 6.602e+01 1.386e+02
4.498e+02 6.922e+01 2.256e+01
5.180e+02 7.259e+01 -1.164e+02
5.964e+02 7.547e+01 8.267e+01
6.866e+02 7.814e+01 -1.024e+02
7.906e+02 8.072e+01 4.531e+01
9.103e+02 8.303e+01 1.606e+02
1.048e+03 8.488e+01 -1.233e+02
1.207e+03 8.616e+01 -8.572e+01
1.390e+03 8.700e+01 -9.471e+01
1.600e+03 8.714e+01 -1.571e+02
1.842e+03 8.687e+01 8.067e+01
2.121e+03 8.578e+01 -1.100e+02
2.442e+03 8.424e+01 -1.337e+01
2.812e+03 8.318e+01 -3.795e+00
3.237e+03 8.389e+01 -1.017e+02
3.728e+03 8.501e+01 2.873e+01
4.292e+03 8.523e+01 7.691e+00
4.942e+03 8.459e+01 -1.701e+02
5.690e+03 8.411e+01 -1.766e+02
6.551e+03 8.374e+01 -4.632e+01
7.543e+03 8.215e+01 -1.633e+02
8.685e+03 8.197e+01 1.544e+02
1.000e+04 8.057e+01 1.272e+02
