# frequency  SPL  phase
1.000e+01 -3.149e+00 1.552e+02
1.151e+01 -7.074e-01 1.514e+02
1.326e+01 1.750e+00 1.471e+02
1.526e+01 4.189e+00 1.421e+02
1.758e+01 6.645e+00 1.364e+02
2.024e+01 9.089e+00 1.298e+02
2.330e+01 1.153e+01 1.222e+02
2.683e+01 1.398e+01 1.134e+02
3.089e+01 1.642e+01 1.034e+02
3.556e+01 1.885e+01 9.181e+01
4.095e+01 2.129e+01 7.845e+01
4.715e+01 2.373e+01 6.310e+01
5.429e+01 2.616e+01 4.543e+01
6.251e+01 2.858e+01 2.509e+01
7.197e+01 3.100e+01 1.706e+00
8.286e+01 3.341e+01 -2.520e+01
9.541e+01 3.582e+01 -5.619e+01
1.098e+02 3.821e+01 -9.184e+01
1.265e+02 4.059e+01 -1.329e+02
1.456e+02 4.294e+01 1.799e+02
1.677e+02 4.527e+01 1.255e+02
1.931e+02 4.756e+01 6.292e+01
2.223e+02 4.981e+01 -9.036e+00
2.559e+02 5.202e+01 -9.192e+01
2.947e+02 5.412e+01 1.723e+02
3.393e+02 5.597e+01 6.208e+01
3.907e+02 5.740e+01 -6.358e+01
4.498e+02 5.843e+01 1.563e+02
5.180e+02 6.001e+01 9.445e-01
5.964e+02 6.262e+01 1.789e+02
6.866e+02 6.517e+01 -3.514e+01
7.906e+02 6.789e+01 7.915e+01
9.103e+02 7.153e+01 1.480e+02
1.048e+03 7.325e+01 1.644e+02
1.207e+03 7.405e+01 1.382e+02
1.390e+03 7.404e+01 5.021e+01
1.600e+03 7.225e+01 -9.144e+01
1.842e+03 7.021e+01 6.406e+01
2.121e+03 7.072e+01 1.376e+02
2.442e+03 7.035e+01 1.042e+02
2.812e+03 7.031e+01 -3.872e+01
3.237e+03 6.867e+01 4.789e+01
3.728e+03 6.398e+01 -2.428e+01
4.292e+03 6.797e+01 1.189e+02
4.942e+03 6.503e+01 5.269e+01
5.690e+03 6.524e+01 1.487e+02
6.551e+03 6.160e+01 -9.172e+01
7.543e+03 6.131e+01 1.647e+02
8.685e+03 5.287e+01 4.589e+01
1.000e+04 4.916e+01 -1.546e+02
