# frequency  SPL  phase
1.000e+01 -3.448e+00 1.543e+02
1.151e+01 -1.005e+00 1.505e+02
1.326e+01 1.453e+00 1.460e+02
1.526e+01 3.893e+00 1.408e+02
1.758e+01 6.351e+00 1.349e+02
2.024e+01 8.798e+00 1.281e+02
2.330e+01 1.124e+01 1.202e+02
2.683e+01 1.369e+01 1.112e+02
3.089e+01 1.614e+01 1.008e+02
3.556e+01 1.858e+01 8.878e+01
4.095e+01 2.103e+01 7.497e+01
4.715e+01 2.348e+01 5.908e+01
5.429e+01 2.593e+01 4.079e+01
6.251e+01 2.837e+01 1.973e+01
7.197e+01 3.082e+01 -4.487e+00
8.286e+01 3.327e+01 -3.237e+01
9.541e+01 3.573e+01 -6.450e+01
1.098e+02 3.819e+01 -1.015e+02
1.265e+02 4.065e+01 -1.441e+02
1.456e+02 4.312e+01 1.668e+02
1.677e+02 4.559e+01 1.102e+02
1.931e+02 4.807e+01 4.492e+01
2.223e+02 5.057e+01 -3.024e+01
2.559e+02 5.310e+01 -1.170e+02
2.947e+02 5.563e+01 1.424e+02
3.393e+02 5.808e+01 2.588e+01
3.907e+02 6.032e+01 -1.084e+02
4.498e+02 6.240e+01 9.794e+01
5.180e+02 6.450e+01 -7.842e+01
5.964e+02 6.656e+01 7.692e+01
6.866e+02 6.805e+01 -1.612e+02
7.906e+02 6.822e+01 -7.322e+01
9.103e+02 6.814e+01 -1.508e+01
1.048e+03 6.772e+01 -1.117e+01
1.207e+03 6.473e+01 -3.096e+01
1.390e+03 6.551e+01 -1.154e+02
1.600e+03 6.874e+01 9.952e+01
1.842e+03 7.060e+01 -1.433e+02
2.121e+03 7.093e+01 -1.255e+02
2.442e+03 6.978e+01 1.475e+02
2.812e+03 6.729e+01 -5.141e+01
3.237e+03 6.345e+01 8.209e+01
3.728e+03 5.925e+01 -5.829e+01
4.292e+03 6.918e+01 -4.590e+01
4.942e+03 5.995e+01 1.030e+02
5.690e+03 5.727e+01 -1.547e+02
6.551e+03 6.463e+01 -1.768e+02
7.543e+03 6.081e+01 -1.729e+01
8.685e+03 6.003e+01 1.101e+01
1.000e+04 5.621e+01 1.316e+02
