# frequency  SPL  phase
1.000e+01 -1.649e+00 1.590e+02
1.151e+01 7.921e-01 1.558e+02
1.326e+01 3.249e+00 1.522e+02
1.526e+01 5.687e+00 1.480e+02
1.758e+01 8.142e+00 1.431e+02
2.024e+01 1.058e+01 1.375e+02
2.330e+01 1.302e+01 1.311e+02
2.683e+01 1.547e+01 1.237e+02
3.089e+01 1.791e+01 1.153e+02
3.556e+01 2.034e+01 1.055e+02
4.095e+01 2.278e+01 9.428e+01
4.715e+01 2.521e+01 8.140e+01
5.429e+01 2.764e+01 6.660e+01
6.251e+01 3.007e+01 4.962e+01
7.197e+01 3.250e+01 3.015e+01
8.286e+01 3.494e+01 7.825e+00
9.541e+01 3.740e+01 -1.782e+01
1.098e+02 3.990e+01 -4.727e+01
1.265e+02 4.246e+01 -8.123e+01
1.456e+02 4.509e+01 -1.205e+02
1.677e+02 4.781e+01 -1.661e+02
1.931e+02 5.061e+01 1.407e+02
2.223e+02 5.344e+01 7.862e+01
2.559e+02 5.627e+01 6.463e+00
2.947e+02 5.907e+01 -7.701e+01
3.393e+02 6.189e+01 -1.734e+02
3.907e+02 6.473e+01 7.451e+01
4.498e+02 6.739e+01 -5.624e+01
5.180e+02 6.947e+01 1.527e+02
5.964e+02 7.093e+01 -1.535e+01
6.866e+02 7.352e+01 1.547e+02
7.906e+02 7.596e+01 -7.537e+01
9.103e+02 7.657e+01 2.492e+01
1.048e+03 7.727e+01 9.317e+01
1.207e+03 7.812e+01 1.203e+02
1.390e+03 7.901e+01 9.789e+01
1.600e+03 8.003e+01 1.824e+01
1.842e+03 8.063e+01 -1.293e+02
2.121e+03 8.140e+01 8.760e+00
2.442e+03 8.085e+01 5.979e+01
2.812e+03 8.049e+01 1.646e+01
3.237e+03 8.046e+01 -1.411e+02
3.728e+03 8.073e+01 -7.030e+01
4.292e+03 7.989e+01 -1.610e+02
4.942e+03 7.972e+01 -5.561e+01
5.690e+03 7.846e+01 -1.590e+02
6.551e+03 7.787e+01 -1.323e+02
7.543e+03 7.563e+01 -1.429e+01
8.685e+03 7.360e+01 1.561e+02
1.000e+04 6.889e+01 -3.033e+01
