# frequency  SPL  phase
1.000e+01 -3.677e-01 1.618e+02
1.151e+01 2.076e+00 1.590e+02
1.326e+01 4.535e+00 1.558e+02
1.526e+01 6.976e+00 1.522e+02
1.758e+01 9.436e+00 1.480e+02
2.024e+01 1.189e+01 1.431e+02
2.330e+01 1.433e+01 1.376e+02
2.683e+01 1.679e+01 1.312e+02
3.089e+01 1.924e+01 1.238e+02
3.556e+01 2.170e+01 1.153e+02
4.095e+01 2.416e+01 1.056e+02
4.715e+01 2.663e+01 9.442e+01
5.429e+01 2.912e+01 8.157e+01
6.251e+01 3.162e+01 6.680e+01
7.197e+01 3.416e+01 4.980e+01
8.286e+01 3.674e+01 3.020e+01
9.541e+01 3.939e+01 7.490e+00
1.098e+02 4.211e+01 -1.893e+01
1.265e+02 4.493e+01 -4.988e+01
1.456e+02 4.781e+01 -8.623e+01
1.677e+02 5.073e+01 -1.290e+02
1.931e+02 5.360e+01 -1.791e+02
2.223e+02 5.636e+01 1.230e+02
2.559e+02 5.899e+01 5.694e+01
2.947e+02 6.166e+01 -1.760e+01
3.393e+02 6.467e+01 -1.028e+02
3.907e+02 6.810e+01 1.567e+02
4.498e+02 7.154e+01 3.704e+01
5.180e+02 7.456e+01 -1.031e+02
5.964e+02 7.700e+01 9.634e+01
6.866e+02 7.932e+01 -8.473e+01
7.906e+02 8.178e+01 6.343e+01
9.103e+02 8.292e+01 -1.791e+02
1.048e+03 8.411e+01 -9.167e+01
1.207e+03 8.491e+01 -4.452e+01
1.390e+03 8.606e+01 -4.235e+01
1.600e+03 8.641e+01 -9.357e+01
1.842e+03 8.562e+01 1.530e+02
2.121e+03 8.428e+01 -1.928e+01
2.442e+03 8.462e+01 9.733e+01
2.812e+03 8.528e+01 1.123e+02
3.237e+03 8.526e+01 2.077e+01
3.728e+03 8.651e+01 1.720e+02
4.292e+03 8.586e+01 1.796e+02
4.942e+03 8.586e+01 2.428e+01
5.690e+03 8.552e+01 5.080e+01
6.551e+03 8.516e+01 -1.411e+02
7.543e+03 8.514e+01 1.389e+02
8.685e+03 8.523e+01 1.362e+02
1.000e+04 8.483e+01 1.677e+02
