# frequency  SPL  phase
1.000e+01 -3.887e-01 1.617e+02
1.151e+01 2.055e+00 1.590e+02
1.326e+01 4.514e+00 1.558e+02
1.526e+01 6.956e+00 1.521e+02
1.758e+01 9.416e+00 1.479e+02
2.024e+01 1.187e+01 1.430e+02
2.330e+01 1.431e+01 1.375e+02
2.683e+01 1.677e+01 1.310e+02
3.089e+01 1.922e+01 1.237e+02
3.556e+01 2.168e+01 1.152e+02
4.095e+01 2.415e+01 1.054e+02
4.715e+01 2.662e+01 9.420e+01
5.429e+01 2.911e+01 8.130e+01
6.251e+01 3.161e+01 6.647e+01
7.197e+01 3.415e+01 4.940e+01
8.286e+01 3.674e+01 2.969e+01
9.541e+01 3.938e+01 6.821e+00
1.098e+02 4.210e+01 -1.980e+01
1.265e+02 4.489e+01 -5.097e+01
1.456e+02 4.773e+01 -8.753e+01
1.677e+02 5.058e+01 -1.304e+02
1.931e+02 5.338e+01 1.797e+02
2.223e+02 5.608e+01 1.222e+02
2.559e+02 5.873e+01 5.695e+01
2.947e+02 6.152e+01 -1.731e+01
3.393e+02 6.462e+01 -1.033e+02
3.907e+02 6.789e+01 1.555e+02
4.498e+02 7.119e+01 3.702e+01
5.180e+02 7.436e+01 -1.020e+02
5.964e+02 7.699e+01 9.781e+01
6.866e+02 7.953e+01 -8.455e+01
7.906e+02 8.186e+01 6.347e+01
9.103e+02 8.362e+01 -1.799e+02
1.048e+03 8.444e+01 -9.690e+01
1.207e+03 8.517e+01 -5.078e+01
1.390e+03 8.530e+01 -4.747e+01
1.600e+03 8.569e+01 -9.606e+01
1.842e+03 8.597e+01 1.531e+02
2.121e+03 8.544e+01 -2.626e+01
2.442e+03 8.412e+01 8.437e+01
2.812e+03 8.468e+01 1.102e+02
3.237e+03 8.624e+01 1.806e+01
3.728e+03 8.582e+01 1.610e+02
4.292e+03 8.615e+01 1.704e+02
4.942e+03 8.588e+01 1.047e+01
5.690e+03 8.532e+01 3.548e+01
6.551e+03 8.506e+01 -1.575e+02
7.543e+03 8.549e+01 1.210e+02
8.685e+03 8.494e+01 1.170e+02
1.000e+04 8.486e+01 1.440e+02
