# frequency  SPL  phase
1.000e+01 -5.427e-01 1.614e+02
1.151e+01 1.900e+00 1.586e+02
1.326e+01 4.359e+00 1.554e+02
1.526e+01 6.799e+00 1.516e+02
1.758e+01 9.257e+00 1.473e+02
2.024e+01 1.170e+01 1.424e+02
2.330e+01 1.415e+01 1.367e+02
2.683e+01 1.660e+01 1.302e+02
3.089e+01 1.905e+01 1.227e+02
3.556e+01 2.150e+01 1.141e+02
4.095e+01 2.395e+01 1.042e+02
4.715e+01 2.641e+01 9.279e+01
5.429e+01 2.888e+01 7.972e+01
6.251e+01 3.136e+01 6.471e+01
7.197e+01 3.386e+01 4.750e+01
8.286e+01 3.640e+01 2.772e+01
9.541e+01 3.900e+01 4.905e+00
1.098e+02 4.169e+01 -2.148e+01
1.265e+02 4.448e+01 -5.223e+01
1.456e+02 4.738e+01 -8.826e+01
1.677e+02 5.039e+01 -1.308e+02
1.931e+02 5.345e+01 1.790e+02
2.223e+02 5.644e+01 1.200e+02
2.559e+02 5.927e+01 5.145e+01
2.947e+02 6.189e+01 -2.692e+01
3.393e+02 6.440e+01 -1.151e+02
3.907e+02 6.726e+01 1.454e+02
4.498e+02 7.077e+01 2.769e+01
5.180e+02 7.399e+01 -1.139e+02
5.964e+02 7.628e+01 8.384e+01
6.866e+02 7.844e+01 -9.759e+01
7.906e+02 8.095e+01 5.189e+01
9.103e+02 8.278e+01 1.691e+02
1.048e+03 8.456e+01 -1.082e+02
1.207e+03 8.599e+01 -6.908e+01
1.390e+03 8.595e+01 -7.691e+01
1.600e+03 8.578e+01 -1.267e+02
1.842e+03 8.631e+01 1.172e+02
2.121e+03 8.555e+01 -6.605e+01
2.442e+03 8.409e+01 3.956e+01
2.812e+03 8.463e+01 4.666e+01
3.237e+03 8.525e+01 -4.538e+01
3.728e+03 8.587e+01 9.448e+01
4.292e+03 8.587e+01 8.766e+01
4.942e+03 8.563e+01 -7.747e+01
5.690e+03 8.444e+01 -7.491e+01
6.551e+03 8.339e+01 7.230e+01
7.543e+03 8.399e+01 -2.298e+01
8.685e+03 8.381e+01 -5.433e+01
1.000e+04 8.217e+01 -4.961e+01
