# frequency  SPL  phase
1.000e+01 -3.413e+00 1.544e+02
1.151e+01 -9.696e-01 1.506e+02
1.326e+01 1.489e+00 1.461e+02
1.526e+01 3.929e+00 1.410e+02
1.758e+01 6.388e+00 1.351e+02
2.024e+01 8.835e+00 1.283e+02
2.330e+01 1.128e+01 1.204e+02
2.683e+01 1.373e+01 1.114e+02
3.089e+01 1.618e+01 1.010e+02
3.556e+01 1.862e+01 8.911e+01
4.095e+01 2.107e+01 7.534e+01
4.715e+01 2.352e+01 5.950e+01
5.429e+01 2.597e+01 4.125e+01
6.251e+01 2.842e+01 2.025e+01
7.197e+01 3.087e+01 -3.933e+00
8.286e+01 3.332e+01 -3.177e+01
9.541e+01 3.577e+01 -6.388e+01
1.098e+02 3.822e+01 -1.008e+02
1.265e+02 4.067e+01 -1.435e+02
1.456e+02 4.311e+01 1.674e+02
1.677e+02 4.554e+01 1.108e+02
1.931e+02 4.794e+01 4.558e+01
2.223e+02 5.031e+01 -2.941e+01
2.559e+02 5.264e+01 -1.155e+02
2.947e+02 5.499e+01 1.457e+02
3.393e+02 5.743e+01 3.194e+01
3.907e+02 5.997e+01 -1.006e+02
4.498e+02 6.224e+01 1.045e+02
5.180e+02 6.388e+01 -7.355e+01
5.964e+02 6.505e+01 8.451e+01
6.866e+02 6.587e+01 -1.447e+02
7.906e+02 6.634e+01 -4.273e+01
9.103e+02 6.842e+01 2.532e+01
1.048e+03 7.080e+01 3.234e+01
1.207e+03 7.062e+01 -1.661e+01
1.390e+03 6.887e+01 -1.095e+02
1.600e+03 6.757e+01 9.214e+01
1.842e+03 6.818e+01 -1.141e+02
2.121e+03 7.089e+01 -1.014e+02
2.442e+03 6.893e+01 -1.742e+02
2.812e+03 6.276e+01 1.756e+01
3.237e+03 5.186e+01 1.509e+02
3.728e+03 6.874e+01 -5.754e+01
4.292e+03 6.439e+01 4.094e+01
4.942e+03 6.365e+01 -9.932e+01
5.690e+03 6.729e+01 -1.261e+02
6.551e+03 6.580e+01 2.417e+01
7.543e+03 5.973e+01 -6.510e+00
8.685e+03 4.275e+01 6.493e+01
1.000e+04 5.383e+01 1.348e+02
