# frequency  SPL  phase
1.000e+01 -3.454e+00 1.543e+02
1.151e+01 -1.011e+00 1.504e+02
1.326e+01 1.448e+00 1.460e+02
1.526e+01 3.888e+00 1.408e+02
1.758e+01 6.346e+00 1.349e+02
2.024e+01 8.793e+00 1.280e+02
2.330e+01 1.124e+01 1.202e+02
2.683e+01 1.369e+01 1.111e+02
3.089e+01 1.613e+01 1.007e+02
3.556e+01 1.858e+01 8.872e+01
4.095e+01 2.103e+01 7.489e+01
4.715e+01 2.348e+01 5.899e+01
5.429e+01 2.592e+01 4.068e+01
6.251e+01 2.837e+01 1.960e+01
7.197e+01 3.082e+01 -4.646e+00
8.286e+01 3.327e+01 -3.256e+01
9.541e+01 3.572e+01 -6.473e+01
1.098e+02 3.818e+01 -1.018e+02
1.265e+02 4.064e+01 -1.445e+02
1.456e+02 4.310e+01 1.664e+02
1.677e+02 4.556e+01 1.097e+02
1.931e+02 4.802e+01 4.439e+01
2.223e+02 5.049e+01 -3.078e+01
2.559e+02 5.299e+01 -1.175e+02
2.947e+02 5.553e+01 1.421e+02
3.393e+02 5.802e+01 2.563e+01
3.907e+02 6.033e+01 -1.094e+02
4.498e+02 6.228e+01 9.545e+01
5.180e+02 6.401e+01 -8.130e+01
5.964e+02 6.577e+01 7.573e+01
6.866e+02 6.728e+01 -1.603e+02
7.906e+02 6.758e+01 -7.431e+01
9.103e+02 6.568e+01 -1.565e+01
1.048e+03 6.609e+01 7.406e+00
1.207e+03 6.435e+01 -1.699e+01
1.390e+03 6.846e+01 -9.725e+01
1.600e+03 6.963e+01 9.777e+01
1.842e+03 7.073e+01 -1.602e+02
2.121e+03 6.999e+01 -1.447e+02
2.442e+03 6.573e+01 1.334e+02
2.812e+03 5.725e+01 -1.221e+01
3.237e+03 6.367e+01 -1.718e-01
3.728e+03 6.736e+01 -9.072e+01
4.292e+03 5.953e+01 -8.396e+01
4.942e+03 6.475e+01 -1.340e+02
5.690e+03 6.113e+01 1.135e+02
6.551e+03 5.707e+01 -3.958e+01
7.543e+03 4.759e+01 -6.675e+01
8.685e+03 5.545e+01 1.623e+02
1.000e+04 5.429e+01 -4.378e+01
