# frequency  SPL  phase
1.000e+01 -4.734e-01 1.615e+02
1.151e+01 1.970e+00 1.588e+02
1.326e+01 4.429e+00 1.555e+02
1.526e+01 6.871e+00 1.519e+02
1.758e+01 9.331e+00 1.476e+02
2.024e+01 1.178e+01 1.427e+02
2.330e+01 1.423e+01 1.371e+02
2.683e+01 1.668e+01 1.306e+02
3.089e+01 1.914e+01 1.231e+02
3.556e+01 2.159e+01 1.146e+02
4.095e+01 2.406e+01 1.047e+02
4.715e+01 2.653e+01 9.338e+01
5.429e+01 2.902e+01 8.035e+01
6.251e+01 3.152e+01 6.536e+01
7.197e+01 3.406e+01 4.810e+01
8.286e+01 3.664e+01 2.816e+01
9.541e+01 3.927e+01 5.020e+00
1.098e+02 4.196e+01 -2.191e+01
1.265e+02 4.472e+01 -5.342e+01
1.456e+02 4.751e+01 -9.026e+01
1.677e+02 5.030e+01 -1.333e+02
1.931e+02 5.303e+01 1.768e+02
2.223e+02 5.570e+01 1.196e+02
2.559e+02 5.840e+01 5.446e+01
2.947e+02 6.127e+01 -2.046e+01
3.393e+02 6.428e+01 -1.078e+02
3.907e+02 6.730e+01 1.509e+02
4.498e+02 7.055e+01 3.405e+01
5.180e+02 7.390e+01 -1.046e+02
5.964e+02 7.669e+01 9.471e+01
6.866e+02 7.922e+01 -8.884e+01
7.906e+02 8.174e+01 6.067e+01
9.103e+02 8.383e+01 1.744e+02
1.048e+03 8.503e+01 -1.042e+02
1.207e+03 8.573e+01 -6.335e+01
1.390e+03 8.590e+01 -6.650e+01
1.600e+03 8.559e+01 -1.172e+02
1.842e+03 8.529e+01 1.348e+02
2.121e+03 8.523e+01 -4.118e+01
2.442e+03 8.519e+01 6.182e+01
2.812e+03 8.484e+01 7.202e+01
3.237e+03 8.511e+01 -1.536e+01
3.728e+03 8.555e+01 1.287e+02
4.292e+03 8.643e+01 1.257e+02
4.942e+03 8.550e+01 -3.874e+01
5.690e+03 8.554e+01 -2.529e+01
6.551e+03 8.401e+01 1.350e+02
7.543e+03 8.507e+01 4.638e+01
8.685e+03 8.401e+01 2.779e+01
1.000e+04 8.342e+01 4.355e+01
