# frequency  SPL  phase
1.000e+01 -3.682e-01 1.618e+02
1.151e+01 2.075e+00 1.590e+02
1.326e+01 4.534e+00 1.558e+02
1.526e+01 6.976e+00 1.522e+02
1.758e+01 9.435e+00 1.480e+02
2.024e+01 1.188e+01 1.431e+02
2.330e+01 1.433e+01 1.376e+02
2.683e+01 1.679e+01 1.311e+02
3.089e+01 1.924e+01 1.238e+02
3.556e+01 2.169e+01 1.153e+02
4.095e+01 2.416e+01 1.056e+02
4.715e+01 2.663e+01 9.442e+01
5.429e+01 2.911e+01 8.158e+01
6.251e+01 3.161e+01 6.682e+01
7.197e+01 3.415e+01 4.984e+01
8.286e+01 3.673e+01 3.028e+01
9.541e+01 3.937e+01 7.620e+00
1.098e+02 4.210e+01 -1.872e+01
1.265e+02 4.492e+01 -4.957e+01
1.456e+02 4.782e+01 -8.581e+01
1.677e+02 5.077e+01 -1.285e+02
1.931e+02 5.368e+01 -1.787e+02
2.223e+02 5.648e+01 1.232e+02
2.559e+02 5.912e+01 5.667e+01
2.947e+02 6.173e+01 -1.831e+01
3.393e+02 6.465e+01 -1.033e+02
3.907e+02 6.809e+01 1.568e+02
4.498e+02 7.162e+01 3.693e+01
5.180e+02 7.462e+01 -1.038e+02
5.964e+02 7.700e+01 9.535e+01
6.866e+02 7.916e+01 -8.573e+01
7.906e+02 8.161e+01 6.404e+01
9.103e+02 8.286e+01 -1.789e+02
1.048e+03 8.403e+01 -8.994e+01
1.207e+03 8.537e+01 -4.362e+01
1.390e+03 8.624e+01 -4.300e+01
1.600e+03 8.639e+01 -9.804e+01
1.842e+03 8.541e+01 1.518e+02
2.121e+03 8.461e+01 -1.538e+01
2.442e+03 8.523e+01 9.503e+01
2.812e+03 8.490e+01 1.106e+02
3.237e+03 8.552e+01 2.984e+01
3.728e+03 8.583e+01 1.702e+02
4.292e+03 8.639e+01 1.798e+02
4.942e+03 8.531e+01 2.684e+01
5.690e+03 8.576e+01 4.284e+01
6.551e+03 8.588e+01 -1.420e+02
7.543e+03 8.563e+01 1.358e+02
8.685e+03 8.509e+01 1.351e+02
1.000e+04 8.503e+01 1.648e+02
