# frequency  SPL  phase
1.000e+01 -3.203e+00 1.550e+02
1.151e+01 -7.603e-01 1.513e+02
1.326e+01 1.698e+00 1.469e+02
1.526e+01 4.137e+00 1.419e+02
1.758e+01 6.594e+00 1.361e+02
2.024e+01 9.040e+00 1.295e+02
2.330e+01 1.148e+01 1.219e+02
2.683e+01 1.393e+01 1.131e+02
3.089e+01 1.637e+01 1.029e+02
3.556e+01 1.882e+01 9.130e+01
4.095e+01 2.126e+01 7.788e+01
4.715e+01 2.370e+01 6.246e+01
5.429e+01 2.615e+01 4.471e+01
6.251e+01 2.859e+01 2.429e+01
7.197e+01 3.104e+01 8.062e-01
8.286e+01 3.348e+01 -2.622e+01
9.541e+01 3.594e+01 -5.736e+01
1.098e+02 3.841e+01 -9.323e+01
1.265e+02 4.089e+01 -1.346e+02
1.456e+02 4.338e+01 1.776e+02
1.677e+02 4.586e+01 1.224e+02
1.931e+02 4.833e+01 5.879e+01
2.223e+02 5.075e+01 -1.453e+01
2.559e+02 5.312e+01 -9.876e+01
2.947e+02 5.546e+01 1.648e+02
3.393e+02 5.791e+01 5.466e+01
3.907e+02 6.064e+01 -7.341e+01
4.498e+02 6.321e+01 1.356e+02
5.180e+02 6.500e+01 -3.664e+01
5.964e+02 6.729e+01 1.304e+02
6.866e+02 6.978e+01 -9.981e+01
7.906e+02 7.094e+01 6.194e-02
9.103e+02 7.319e+01 5.994e+01
1.048e+03 7.371e+01 7.625e+01
1.207e+03 7.489e+01 3.895e+01
1.390e+03 7.545e+01 -5.173e+01
1.600e+03 7.537e+01 1.496e+02
1.842e+03 7.499e+01 -8.611e+01
2.121e+03 7.431e+01 -4.937e+01
2.442e+03 7.334e+01 -1.135e+02
2.812e+03 7.068e+01 6.450e+01
3.237e+03 6.772e+01 1.066e+02
3.728e+03 5.948e+01 -3.596e+01
4.292e+03 5.998e+01 -7.609e+01
4.942e+03 5.786e+01 1.135e+02
5.690e+03 6.582e+01 1.323e+02
6.551e+03 6.494e+01 -1.512e+02
7.543e+03 6.201e+01 -2.089e+01
8.685e+03 5.589e+01 1.090e+02
1.000e+04 4.473e+01 -1.251e+02
