# frequency  SPL  phase
1.000e+01 -1.127e+00 1.602e+02
1.151e+01 1.315e+00 1.572e+02
1.326e+01 3.772e+00 1.537e+02
1.526e+01 6.211e+00 1.498e+02
1.758e+01 8.668e+00 1.452e+02
2.024e+01 1.111e+01 1.399e+02
2.330e+01 1.356e+01 1.339e+02
2.683e+01 1.600e+01 1.269e+02
3.089e+01 1.845e+01 1.189e+02
3.556e+01 2.089e+01 1.097e+02
4.095e+01 2.333e+01 9.912e+01
4.715e+01 2.578e+01 8.697e+01
5.429e+01 2.823e+01 7.303e+01
6.251e+01 3.069e+01 5.702e+01
7.197e+01 3.316e+01 3.866e+01
8.286e+01 3.565e+01 1.757e+01
9.541e+01 3.819e+01 -6.721e+00
1.098e+02 4.079e+01 -3.474e+01
1.265e+02 4.347e+01 -6.726e+01
1.456e+02 4.624e+01 -1.051e+02
1.677e+02 4.909e+01 -1.495e+02
1.931e+02 5.198e+01 1.585e+02
2.223e+02 5.483e+01 9.782e+01
2.559e+02 5.758e+01 2.761e+01
2.947e+02 6.026e+01 -5.293e+01
3.393e+02 6.297e+01 -1.452e+02
3.907e+02 6.577e+01 1.082e+02
4.498e+02 6.856e+01 -1.572e+01
5.180e+02 7.113e+01 -1.586e+02
5.964e+02 7.378e+01 3.783e+01
6.866e+02 7.649e+01 -1.546e+02
7.906e+02 7.790e+01 -1.764e+01
9.103e+02 7.870e+01 9.545e+01
1.048e+03 8.002e+01 1.738e+02
1.207e+03 8.088e+01 -1.510e+02
1.390e+03 8.198e+01 -1.612e+02
1.600e+03 8.279e+01 1.343e+02
1.842e+03 8.389e+01 2.934e+00
2.121e+03 8.459e+01 1.597e+02
2.442e+03 8.455e+01 -1.285e+02
2.812e+03 8.428e+01 -1.493e+02
3.237e+03 8.432e+01 8.137e+01
3.728e+03 8.466e+01 -1.772e+02
4.292e+03 8.524e+01 1.376e+02
4.942e+03 8.392e+01 -7.965e+01
5.690e+03 8.380e+01 -1.305e+02
6.551e+03 8.183e+01 -5.063e+01
7.543e+03 8.120e+01 1.338e+02
8.685e+03 7.852e+01 2.579e+01
1.000e+04 7.552e+01 -7.375e+01
