# frequency  SPL  phase
1.000e+01 -5.355e-01 1.614e+02
1.151e+01 1.908e+00 1.586e+02
1.326e+01 4.366e+00 1.554e+02
1.526e+01 6.807e+00 1.517e+02
1.758e+01 9.266e+00 1.474e+02
2.024e+01 1.171e+01 1.424e+02
2.330e+01 1.416e+01 1.368e+02
2.683e+01 1.661e+01 1.302e+02
3.089e+01 1.907e+01 1.227e+02
3.556e+01 2.152e+01 1.141e+02
4.095e+01 2.398e+01 1.042e+02
4.715e+01 2.644e+01 9.284e+01
5.429e+01 2.892e+01 7.976e+01
6.251e+01 3.141e+01 6.473e+01
7.197e+01 3.394e+01 4.746e+01
8.286e+01 3.650e+01 2.756e+01
9.541e+01 3.912e+01 4.529e+00
1.098e+02 4.182e+01 -2.221e+01
1.265e+02 4.461e+01 -5.347e+01
1.456e+02 4.748e+01 -9.014e+01
1.677e+02 5.039e+01 -1.333e+02
1.931e+02 5.328e+01 1.762e+02
2.223e+02 5.606e+01 1.176e+02
2.559e+02 5.870e+01 5.048e+01
2.947e+02 6.134e+01 -2.547e+01
3.393e+02 6.423e+01 -1.120e+02
3.907e+02 6.749e+01 1.466e+02
4.498e+02 7.083e+01 2.658e+01
5.180e+02 7.387e+01 -1.140e+02
5.964e+02 7.643e+01 8.381e+01
6.866e+02 7.860e+01 -1.004e+02
7.906e+02 8.075e+01 4.736e+01
9.103e+02 8.204e+01 1.639e+02
1.048e+03 8.318e+01 -1.112e+02
1.207e+03 8.394e+01 -6.552e+01
1.390e+03 8.514e+01 -6.457e+01
1.600e+03 8.564e+01 -1.185e+02
1.842e+03 8.589e+01 1.270e+02
2.121e+03 8.588e+01 -5.294e+01
2.442e+03 8.626e+01 4.585e+01
2.812e+03 8.627e+01 4.922e+01
3.237e+03 8.591e+01 -5.221e+01
3.728e+03 8.471e+01 8.915e+01
4.292e+03 8.472e+01 8.956e+01
4.942e+03 8.488e+01 -7.286e+01
5.690e+03 8.455e+01 -6.843e+01
6.551e+03 8.461e+01 8.203e+01
7.543e+03 8.406e+01 -1.903e+01
8.685e+03 8.343e+01 -4.353e+01
1.000e+04 8.276e+01 -4.067e+01
