# frequency  SPL  phase
1.000e+01 -1.889e+00 1.584e+02
1.151e+01 5.531e-01 1.552e+02
1.326e+01 3.010e+00 1.514e+02
1.526e+01 5.448e+00 1.471e+02
1.758e+01 7.904e+00 1.421e+02
2.024e+01 1.035e+01 1.364e+02
2.330e+01 1.279e+01 1.298e+02
2.683e+01 1.523e+01 1.222e+02
3.089e+01 1.767e+01 1.134e+02
3.556e+01 2.010e+01 1.034e+02
4.095e+01 2.254e+01 9.182e+01
4.715e+01 2.497e+01 7.852e+01
5.429e+01 2.740e+01 6.323e+01
6.251e+01 2.982e+01 4.566e+01
7.197e+01 3.223e+01 2.548e+01
8.286e+01 3.463e+01 2.323e+00
9.541e+01 3.704e+01 -2.427e+01
1.098e+02 3.945e+01 -5.475e+01
1.265e+02 4.187e+01 -8.975e+01
1.456e+02 4.432e+01 -1.299e+02
1.677e+02 4.684e+01 -1.761e+02
1.931e+02 4.943e+01 1.304e+02
2.223e+02 5.210e+01 6.830e+01
2.559e+02 5.484e+01 -4.030e+00
2.947e+02 5.757e+01 -8.852e+01
3.393e+02 6.014e+01 1.732e+02
3.907e+02 6.242e+01 6.023e+01
4.498e+02 6.443e+01 -6.822e+01
5.180e+02 6.649e+01 1.467e+02
5.964e+02 6.889e+01 -2.133e+01
6.866e+02 7.100e+01 1.431e+02
7.906e+02 7.285e+01 -7.847e+01
9.103e+02 7.521e+01 2.334e+01
1.048e+03 7.622e+01 8.451e+01
1.207e+03 7.737e+01 1.100e+02
1.390e+03 7.875e+01 8.187e+01
1.600e+03 7.959e+01 -7.684e+00
1.842e+03 7.980e+01 -1.540e+02
2.121e+03 8.059e+01 -2.137e+01
2.442e+03 8.053e+01 2.946e+01
2.812e+03 8.111e+01 -2.568e+01
3.237e+03 8.148e+01 1.667e+02
3.728e+03 8.125e+01 -1.343e+02
4.292e+03 8.163e+01 1.307e+02
4.942e+03 8.089e+01 -1.406e+02
5.690e+03 8.052e+01 9.856e+01
6.551e+03 7.936e+01 1.093e+02
7.543e+03 7.812e+01 -1.584e+02
8.685e+03 7.525e+01 -1.178e+01
1.000e+04 7.011e+01 1.303e+02
