# frequency  SPL  phase
1.000e+01 4.331e+01 1.258e+02
1.151e+01 4.393e+01 1.229e+02
1.326e+01 4.373e+01 1.266e+02
1.526e+01 4.369e+01 1.501e+02
1.758e+01 4.900e+01 -1.763e+02
2.024e+01 5.686e+01 -1.719e+02
2.330e+01 6.408e+01 1.738e+02
2.683e+01 7.040e+01 1.456e+02
3.089e+01 7.485e+01 1.050e+02
3.556e+01 7.662e+01 6.305e+01
4.095e+01 7.699e+01 2.879e+01
4.715e+01 7.711e+01 1.658e-01
5.429e+01 7.726e+01 -2.629e+01
6.251e+01 7.747e+01 -5.254e+01
7.197e+01 7.770e+01 -7.969e+01
8.286e+01 7.794e+01 -1.085e+02
9.541e+01 7.819e+01 -1.396e+02
1.098e+02 7.845e+01 -1.737e+02
1.265e+02 7.874e+01 1.486e+02
1.456e+02 7.908e+01 1.064e+02
1.677e+02 7.948e+01 5.848e+01
1.931e+02 7.994e+01 3.727e+00
2.223e+02 8.040e+01 -5.916e+01
2.559e+02 8.082e+01 -1.314e+02
2.947e+02 8.119e+01 1.458e+02
3.393e+02 8.152e+01 5.080e+01
3.907e+02 8.174e+01 -5.882e+01
4.498e+02 8.164e+01 1.753e+02
5.180e+02 8.117e+01 3.326e+01
5.964e+02 8.094e+01 -1.258e+02
6.866e+02 8.139e+01 4.830e+01
7.906e+02 8.128e+01 -1.698e+02
9.103e+02 8.053e+01 -5.894e+01
1.048e+03 7.949e+01 1.918e+01
1.207e+03 7.871e+01 5.535e+01
1.390e+03 7.761e+01 4.271e+01
1.600e+03 7.666e+01 -2.643e+01
1.842e+03 7.502e+01 -1.623e+02
2.121e+03 7.295e+01 -1.584e+01
2.442e+03 6.835e+01 4.314e+01
2.812e+03 5.959e+01 2.088e+00
3.237e+03 5.249e+01 5.671e+01
3.728e+03 6.156e+01 1.190e+02
4.292e+03 6.243e+01 3.993e+01
4.942e+03 5.702e+01 1.492e+02
5.690e+03 3.914e+01 -8.671e+01
6.551e+03 5.305e+01 -8.096e+01
7.543e+03 4.835e+01 4.703e+01
8.685e+03 4.495e+01 6.587e+01
1.000e+04 4.269e+01 -1.136e+02
