# frequency  SPL  phase
1.000e+01 5.422e+01 -5.138e+01
1.151e+01 5.705e+01 -6.000e+01
1.326e+01 6.001e+01 -7.035e+01
1.526e+01 6.309e+01 -8.271e+01
1.758e+01 6.638e+01 -9.797e+01
2.024e+01 6.990e+01 -1.171e+02
2.330e+01 7.365e+01 -1.424e+02
2.683e+01 7.731e+01 -1.775e+02
3.089e+01 7.965e+01 1.362e+02
3.556e+01 7.973e+01 8.874e+01
4.095e+01 7.871e+01 4.873e+01
4.715e+01 7.770e+01 1.389e+01
5.429e+01 7.694e+01 -1.937e+01
6.251e+01 7.642e+01 -5.304e+01
7.197e+01 7.609e+01 -8.828e+01
8.286e+01 7.590e+01 -1.259e+02
9.541e+01 7.582e+01 -1.665e+02
1.098e+02 7.583e+01 1.493e+02
1.265e+02 7.591e+01 1.008e+02
1.456e+02 7.603e+01 4.719e+01
1.677e+02 7.617e+01 -1.238e+01
1.931e+02 7.630e+01 -7.896e+01
2.223e+02 7.636e+01 -1.537e+02
2.559e+02 7.629e+01 1.221e+02
2.947e+02 7.605e+01 2.702e+01
3.393e+02 7.564e+01 -8.097e+01
3.907e+02 7.505e+01 1.548e+02
4.498e+02 7.412e+01 1.021e+01
5.180e+02 7.248e+01 -1.586e+02
5.964e+02 6.976e+01 8.409e+00
6.866e+02 6.598e+01 1.522e+02
7.906e+02 5.987e+01 -9.421e+01
9.103e+02 4.292e+01 -1.394e+02
1.048e+03 6.153e+01 -1.509e+02
1.207e+03 6.697e+01 1.782e+02
1.390e+03 6.751e+01 8.874e+01
1.600e+03 6.396e+01 -4.464e+01
1.842e+03 6.147e+01 1.101e+02
2.121e+03 5.366e+01 -1.584e+02
2.442e+03 4.819e+01 1.708e+02
2.812e+03 3.233e+01 -1.308e+02
3.237e+03 3.894e+01 4.922e+01
3.728e+03 5.011e+01 -4.932e+01
4.292e+03 4.062e+01 1.110e+02
4.942e+03 3.501e+01 -1.783e+02
5.690e+03 3.295e+01 2.743e+01
6.551e+03 3.361e+01 -1.198e+01
7.543e+03 1.794e+01 1.241e+02
8.685e+03 2.627e+01 -2.589e+01
1.000e+04 1.635e+01 1.247e+01
