# frequency  SPL  phase
1.000e+01 5.046e+01 1.266e+02
1.151e+01 5.216e+01 1.208e+02
1.326e+01 5.365e+01 1.154e+02
1.526e+01 5.489e+01 1.118e+02
1.758e+01 5.607e+01 1.124e+02
2.024e+01 5.802e+01 1.201e+02
2.330e+01 6.233e+01 1.274e+02
2.683e+01 6.826e+01 1.173e+02
3.089e+01 7.304e+01 8.747e+01
3.556e+01 7.520e+01 5.209e+01
4.095e+01 7.590e+01 2.224e+01
4.715e+01 7.627e+01 -3.117e+00
5.429e+01 7.662e+01 -2.692e+01
6.251e+01 7.699e+01 -5.089e+01
7.197e+01 7.737e+01 -7.602e+01
8.286e+01 7.774e+01 -1.030e+02
9.541e+01 7.811e+01 -1.326e+02
1.098e+02 7.846e+01 -1.654e+02
1.265e+02 7.877e+01 1.578e+02
1.456e+02 7.902e+01 1.164e+02
1.677e+02 7.918e+01 6.959e+01
1.931e+02 7.923e+01 1.684e+01
2.223e+02 7.924e+01 -4.278e+01
2.559e+02 7.924e+01 -1.112e+02
2.947e+02 7.903e+01 1.692e+02
3.393e+02 7.824e+01 7.798e+01
3.907e+02 7.690e+01 -2.333e+01
4.498e+02 7.535e+01 -1.381e+02
5.180e+02 7.273e+01 9.016e+01
5.964e+02 6.759e+01 -5.622e+01
6.866e+02 5.943e+01 -1.284e+02
7.906e+02 7.232e+01 6.583e+01
9.103e+02 7.807e+01 -1.704e+02
1.048e+03 8.119e+01 -8.379e+01
1.207e+03 8.273e+01 -4.269e+01
1.390e+03 8.225e+01 -5.036e+01
1.600e+03 7.895e+01 -1.126e+02
1.842e+03 6.641e+01 1.182e+02
2.121e+03 7.216e+01 1.018e+02
2.442e+03 7.474e+01 1.797e+02
2.812e+03 6.763e+01 1.686e+02
3.237e+03 5.215e+01 9.620e+01
3.728e+03 5.993e+01 1.251e+02
4.292e+03 5.371e+01 1.176e+02
4.942e+03 6.217e+01 5.576e+01
5.690e+03 4.403e+01 7.449e+01
6.551e+03 4.952e+01 1.031e+02
7.543e+03 5.422e+01 1.091e+02
8.685e+03 4.164e+01 1.681e+02
1.000e+04 4.441e+01 8.835e+01
