# frequency  SPL  phase
1.000e+01 5.018e+01 1.266e+02
1.151e+01 5.186e+01 1.208e+02
1.326e+01 5.334e+01 1.155e+02
1.526e+01 5.456e+01 1.122e+02
1.758e+01 5.574e+01 1.133e+02
2.024e+01 5.780e+01 1.216e+02
2.330e+01 6.227e+01 1.286e+02
2.683e+01 6.825e+01 1.177e+02
3.089e+01 7.302e+01 8.730e+01
3.556e+01 7.516e+01 5.155e+01
4.095e+01 7.584e+01 2.142e+01
4.715e+01 7.619e+01 -4.181e+00
5.429e+01 7.653e+01 -2.823e+01
6.251e+01 7.689e+01 -5.245e+01
7.197e+01 7.725e+01 -7.784e+01
8.286e+01 7.760e+01 -1.051e+02
9.541e+01 7.794e+01 -1.350e+02
1.098e+02 7.826e+01 -1.682e+02
1.265e+02 7.854e+01 1.547e+02
1.456e+02 7.874e+01 1.129e+02
1.677e+02 7.884e+01 6.577e+01
1.931e+02 7.883e+01 1.272e+01
2.223e+02 7.878e+01 -4.722e+01
2.559e+02 7.873e+01 -1.160e+02
2.947e+02 7.844e+01 1.637e+02
3.393e+02 7.750e+01 7.171e+01
3.907e+02 7.594e+01 -3.022e+01
4.498e+02 7.397e+01 -1.456e+02
5.180e+02 7.040e+01 8.434e+01
5.964e+02 6.356e+01 -4.600e+01
6.866e+02 6.527e+01 -1.218e+02
7.906e+02 7.369e+01 5.129e+01
9.103e+02 7.829e+01 1.733e+02
1.048e+03 8.078e+01 -1.013e+02
1.207e+03 8.182e+01 -6.028e+01
1.390e+03 8.078e+01 -7.000e+01
1.600e+03 7.616e+01 -1.348e+02
1.842e+03 4.317e+01 7.206e+01
2.121e+03 7.315e+01 7.403e+01
2.442e+03 7.340e+01 1.460e+02
2.812e+03 6.234e+01 1.304e+02
3.237e+03 5.064e+01 4.170e+01
3.728e+03 6.261e+01 7.497e+01
4.292e+03 5.248e+01 -1.514e+02
4.942e+03 6.168e+01 -1.574e+01
5.690e+03 4.219e+01 7.974e+01
6.551e+03 4.336e+01 3.641e+01
7.543e+03 5.205e+01 3.367e+00
8.685e+03 3.227e+01 -1.338e+02
1.000e+04 4.588e+01 -6.104e+01
