# frequency  SPL  phase
1.000e+01 1.748e+01 -1.156e+01
1.151e+01 3.248e+01 -7.047e+01
1.326e+01 4.144e+01 -8.888e+01
1.526e+01 4.844e+01 -1.050e+02
1.758e+01 5.473e+01 -1.226e+02
2.024e+01 6.066e+01 -1.430e+02
2.330e+01 6.642e+01 -1.687e+02
2.683e+01 7.179e+01 1.565e+02
3.089e+01 7.562e+01 1.113e+02
3.556e+01 7.695e+01 6.586e+01
4.095e+01 7.702e+01 2.855e+01
4.715e+01 7.691e+01 -2.897e+00
5.429e+01 7.690e+01 -3.211e+01
6.251e+01 7.697e+01 -6.117e+01
7.197e+01 7.708e+01 -9.128e+01
8.286e+01 7.720e+01 -1.233e+02
9.541e+01 7.731e+01 -1.579e+02
1.098e+02 7.739e+01 1.643e+02
1.265e+02 7.745e+01 1.226e+02
1.456e+02 7.750e+01 7.627e+01
1.677e+02 7.754e+01 2.434e+01
1.931e+02 7.759e+01 -3.415e+01
2.223e+02 7.768e+01 -1.004e+02
2.559e+02 7.782e+01 -1.758e+02
2.947e+02 7.804e+01 9.806e+01
3.393e+02 7.842e+01 -7.910e-01
3.907e+02 7.900e+01 -1.156e+02
4.498e+02 7.960e+01 1.100e+02
5.180e+02 7.987e+01 -4.700e+01
5.964e+02 7.951e+01 1.323e+02
6.866e+02 7.850e+01 -7.371e+01
7.906e+02 7.638e+01 5.282e+01
9.103e+02 7.433e+01 1.614e+02
1.048e+03 7.434e+01 -1.374e+02
1.207e+03 7.333e+01 -1.230e+02
1.390e+03 7.193e+01 -1.624e+02
1.600e+03 7.009e+01 1.017e+02
1.842e+03 6.838e+01 -6.799e+01
2.121e+03 6.377e+01 4.322e+01
2.442e+03 5.791e+01 7.095e+01
2.812e+03 4.521e+01 2.967e+01
3.237e+03 5.229e+01 -7.725e+01
3.728e+03 5.454e+01 -5.326e+01
4.292e+03 5.244e+01 1.623e+02
4.942e+03 4.289e+01 -1.501e+02
5.690e+03 4.151e+01 1.455e+02
6.551e+03 4.559e+01 1.137e+02
7.543e+03 3.200e+01 1.409e+02
8.685e+03 3.679e+01 -6.322e+01
1.000e+04 2.463e+01 6.433e+01
