# frequency  SPL  phase
1.000e+01 4.407e+01 -5.054e+01
1.151e+01 4.772e+01 -6.171e+01
1.326e+01 5.155e+01 -7.491e+01
1.526e+01 5.551e+01 -9.023e+01
1.758e+01 5.972e+01 -1.084e+02
2.024e+01 6.414e+01 -1.302e+02
2.330e+01 6.879e+01 -1.578e+02
2.683e+01 7.333e+01 1.654e+02
3.089e+01 7.652e+01 1.179e+02
3.556e+01 7.737e+01 6.994e+01
4.095e+01 7.708e+01 3.007e+01
4.715e+01 7.671e+01 -4.053e+00
5.429e+01 7.650e+01 -3.607e+01
6.251e+01 7.643e+01 -6.812e+01
7.197e+01 7.645e+01 -1.014e+02
8.286e+01 7.652e+01 -1.370e+02
9.541e+01 7.659e+01 -1.755e+02
1.098e+02 7.666e+01 1.423e+02
1.265e+02 7.671e+01 9.550e+01
1.456e+02 7.674e+01 4.333e+01
1.677e+02 7.673e+01 -1.531e+01
1.931e+02 7.668e+01 -8.147e+01
2.223e+02 7.658e+01 -1.564e+02
2.559e+02 7.644e+01 1.184e+02
2.947e+02 7.623e+01 2.097e+01
3.393e+02 7.588e+01 -9.055e+01
3.907e+02 7.527e+01 1.420e+02
4.498e+02 7.433e+01 -2.587e+00
5.180e+02 7.318e+01 -1.659e+02
5.964e+02 7.194e+01 9.140e+00
6.866e+02 7.093e+01 1.605e+02
7.906e+02 7.091e+01 -8.145e+01
9.103e+02 7.001e+01 -7.643e+00
1.048e+03 6.901e+01 3.439e+01
1.207e+03 6.838e+01 1.811e+01
1.390e+03 6.736e+01 -4.379e+01
1.600e+03 6.740e+01 1.745e+02
1.842e+03 6.521e+01 -4.921e+01
2.121e+03 6.020e+01 5.210e+00
2.442e+03 5.248e+01 -2.013e+01
2.812e+03 4.242e+01 -1.076e+02
3.237e+03 4.700e+01 4.737e+01
3.728e+03 5.123e+01 -1.411e+01
4.292e+03 4.772e+01 8.541e+01
4.942e+03 4.015e+01 2.420e+01
5.690e+03 3.622e+01 1.799e+02
6.551e+03 3.290e+01 -1.036e+01
7.543e+03 2.145e+01 -1.467e+02
8.685e+03 2.899e+01 1.782e+02
1.000e+04 1.025e+01 -6.746e+00
