# frequency  SPL  phase
1.000e+01 4.727e+01 -5.071e+01
1.151e+01 5.072e+01 -6.068e+01
1.326e+01 5.434e+01 -7.256e+01
1.526e+01 5.813e+01 -8.648e+01
1.758e+01 6.216e+01 -1.032e+02
2.024e+01 6.643e+01 -1.234e+02
2.330e+01 7.094e+01 -1.493e+02
2.683e+01 7.536e+01 1.755e+02
3.089e+01 7.844e+01 1.299e+02
3.556e+01 7.921e+01 8.405e+01
4.095e+01 7.883e+01 4.650e+01
4.715e+01 7.838e+01 1.502e+01
5.429e+01 7.809e+01 -1.399e+01
6.251e+01 7.795e+01 -4.256e+01
7.197e+01 7.788e+01 -7.187e+01
8.286e+01 7.784e+01 -1.027e+02
9.541e+01 7.780e+01 -1.357e+02
1.098e+02 7.774e+01 -1.714e+02
1.265e+02 7.766e+01 1.494e+02
1.456e+02 7.756e+01 1.062e+02
1.677e+02 7.745e+01 5.799e+01
1.931e+02 7.733e+01 3.624e+00
2.223e+02 7.719e+01 -5.829e+01
2.559e+02 7.695e+01 -1.294e+02
2.947e+02 7.646e+01 1.485e+02
3.393e+02 7.542e+01 5.402e+01
3.907e+02 7.348e+01 -5.332e+01
4.498e+02 7.004e+01 -1.730e+02
5.180e+02 6.339e+01 6.114e+01
5.964e+02 5.925e+01 1.758e+01
6.866e+02 7.028e+01 -1.390e+02
7.906e+02 7.541e+01 1.078e+01
9.103e+02 7.811e+01 1.241e+02
1.048e+03 7.874e+01 -1.570e+02
1.207e+03 7.831e+01 -1.178e+02
1.390e+03 7.600e+01 -1.275e+02
1.600e+03 6.648e+01 1.670e+02
1.842e+03 6.835e+01 -1.775e+02
2.121e+03 7.331e+01 -2.845e+01
2.442e+03 6.755e+01 3.558e+01
2.812e+03 3.995e+01 7.397e+01
3.237e+03 5.974e+01 -1.760e+02
3.728e+03 6.068e+01 -1.001e+02
4.292e+03 6.459e+01 -1.282e+01
4.942e+03 4.871e+01 9.901e+01
5.690e+03 5.026e+01 -2.618e+01
6.551e+03 5.643e+01 1.790e+02
7.543e+03 4.497e+01 1.133e+02
8.685e+03 4.546e+01 -8.259e+01
1.000e+04 3.967e+01 -7.702e+01
