# frequency  SPL  phase
1.000e+01 3.152e+01 1.203e+02
1.151e+01 2.450e+01 1.474e+02
1.326e+01 3.481e+01 -1.163e+02
1.526e+01 4.524e+01 -1.184e+02
1.758e+01 5.290e+01 -1.310e+02
2.024e+01 5.954e+01 -1.489e+02
2.330e+01 6.573e+01 -1.728e+02
2.683e+01 7.138e+01 1.537e+02
3.089e+01 7.539e+01 1.095e+02
3.556e+01 7.685e+01 6.493e+01
4.095e+01 7.701e+01 2.844e+01
4.715e+01 7.697e+01 -2.217e+00
5.429e+01 7.700e+01 -3.064e+01
6.251e+01 7.711e+01 -5.889e+01
7.197e+01 7.725e+01 -8.814e+01
8.286e+01 7.740e+01 -1.192e+02
9.541e+01 7.754e+01 -1.527e+02
1.098e+02 7.766e+01 1.706e+02
1.265e+02 7.777e+01 1.302e+02
1.456e+02 7.789e+01 8.521e+01
1.677e+02 7.804e+01 3.473e+01
1.931e+02 7.822e+01 -2.233e+01
2.223e+02 7.846e+01 -8.728e+01
2.559e+02 7.876e+01 -1.615e+02
2.947e+02 7.913e+01 1.132e+02
3.393e+02 7.961e+01 1.503e+01
3.907e+02 8.018e+01 -9.933e+01
4.498e+02 8.057e+01 1.271e+02
5.180e+02 8.043e+01 -2.770e+01
5.964e+02 7.951e+01 1.566e+02
6.866e+02 7.815e+01 -4.033e+01
7.906e+02 7.656e+01 9.934e+01
9.103e+02 7.660e+01 -1.498e+02
1.048e+03 7.625e+01 -9.107e+01
1.207e+03 7.482e+01 -7.150e+01
1.390e+03 7.336e+01 -1.005e+02
1.600e+03 7.198e+01 1.703e+02
1.842e+03 6.940e+01 1.171e+01
2.121e+03 6.670e+01 1.391e+02
2.442e+03 6.045e+01 1.674e+02
2.812e+03 4.618e+01 1.286e+02
3.237e+03 5.356e+01 6.834e+01
3.728e+03 5.735e+01 1.071e+02
4.292e+03 5.535e+01 -1.703e+01
4.942e+03 4.690e+01 5.380e+01
5.690e+03 4.292e+01 3.519e+01
6.551e+03 4.768e+01 7.807e+00
7.543e+03 3.406e+01 7.862e+01
8.685e+03 3.983e+01 -5.108e+01
1.000e+04 2.678e+01 6.477e+01
