# frequency  SPL  phase
1.000e+01 5.391e+01 -5.127e+01
1.151e+01 5.678e+01 -5.989e+01
1.326e+01 5.979e+01 -7.024e+01
1.526e+01 6.293e+01 -8.258e+01
1.758e+01 6.629e+01 -9.777e+01
2.024e+01 6.988e+01 -1.168e+02
2.330e+01 7.372e+01 -1.418e+02
2.683e+01 7.749e+01 -1.765e+02
3.089e+01 7.995e+01 1.377e+02
3.556e+01 8.015e+01 9.110e+01
4.095e+01 7.926e+01 5.222e+01
4.715e+01 7.836e+01 1.885e+01
5.429e+01 7.770e+01 -1.255e+01
6.251e+01 7.725e+01 -4.397e+01
7.197e+01 7.695e+01 -7.654e+01
8.286e+01 7.675e+01 -1.110e+02
9.541e+01 7.661e+01 -1.481e+02
1.098e+02 7.651e+01 1.717e+02
1.265e+02 7.641e+01 1.276e+02
1.456e+02 7.632e+01 7.901e+01
1.677e+02 7.622e+01 2.505e+01
1.931e+02 7.609e+01 -3.527e+01
2.223e+02 7.592e+01 -1.031e+02
2.559e+02 7.566e+01 -1.798e+02
2.947e+02 7.523e+01 9.291e+01
3.393e+02 7.444e+01 -7.260e+00
3.907e+02 7.288e+01 -1.222e+02
4.498e+02 6.986e+01 1.070e+02
5.180e+02 6.351e+01 -3.594e+01
5.964e+02 5.487e+01 -1.011e+02
6.866e+02 6.719e+01 1.035e+02
7.906e+02 7.295e+01 -1.253e+02
9.103e+02 7.556e+01 -3.504e+01
1.048e+03 7.573e+01 1.979e+01
1.207e+03 7.469e+01 3.277e+01
1.390e+03 7.154e+01 -5.524e+00
1.600e+03 6.341e+01 -1.031e+02
1.842e+03 6.037e+01 -1.166e+02
2.121e+03 6.630e+01 -1.168e+01
2.442e+03 5.987e+01 5.496e+00
2.812e+03 3.246e+01 -1.670e+01
3.237e+03 5.069e+01 3.024e+01
3.728e+03 5.172e+01 4.119e+01
4.292e+03 5.102e+01 5.211e+01
4.942e+03 4.081e+01 8.933e+01
5.690e+03 3.789e+01 -1.467e+02
6.551e+03 3.852e+01 -9.100e+01
7.543e+03 2.713e+01 1.895e+01
8.685e+03 3.485e+01 1.884e+01
1.000e+04 2.099e+01 -1.623e+02
