# frequency  SPL  phase
1.000e+01 5.069e+01 1.267e+02
1.151e+01 5.240e+01 1.208e+02
1.326e+01 5.390e+01 1.153e+02
1.526e+01 5.516e+01 1.115e+02
1.758e+01 5.632e+01 1.118e+02
2.024e+01 5.821e+01 1.190e+02
2.330e+01 6.239e+01 1.266e+02
2.683e+01 6.828e+01 1.172e+02
3.089e+01 7.308e+01 8.778e+01
3.556e+01 7.525e+01 5.269e+01
4.095e+01 7.596e+01 2.307e+01
4.715e+01 7.635e+01 -2.076e+00
5.429e+01 7.671e+01 -2.567e+01
6.251e+01 7.710e+01 -4.942e+01
7.197e+01 7.750e+01 -7.430e+01
8.286e+01 7.789e+01 -1.010e+02
9.541e+01 7.828e+01 -1.303e+02
1.098e+02 7.866e+01 -1.628e+02
1.265e+02 7.901e+01 1.607e+02
1.456e+02 7.931e+01 1.196e+02
1.677e+02 7.952e+01 7.308e+01
1.931e+02 7.963e+01 2.058e+01
2.223e+02 7.969e+01 -3.877e+01
2.559e+02 7.974e+01 -1.067e+02
2.947e+02 7.962e+01 1.743e+02
3.393e+02 7.900e+01 8.383e+01
3.907e+02 7.791e+01 -1.695e+01
4.498e+02 7.677e+01 -1.312e+02
5.180e+02 7.495e+01 9.572e+01
5.964e+02 7.132e+01 -5.755e+01
6.866e+02 5.800e+01 1.437e+02
7.906e+02 6.967e+01 7.911e+01
9.103e+02 7.734e+01 -1.554e+02
1.048e+03 8.123e+01 -6.870e+01
1.207e+03 8.329e+01 -2.728e+01
1.390e+03 8.346e+01 -3.248e+01
1.600e+03 8.130e+01 -9.226e+01
1.842e+03 7.370e+01 1.453e+02
2.121e+03 6.770e+01 1.199e+02
2.442e+03 7.491e+01 -1.509e+02
2.812e+03 7.158e+01 -1.554e+02
3.237e+03 5.855e+01 1.145e+02
3.728e+03 4.752e+01 1.669e+02
4.292e+03 6.083e+01 1.579e+02
4.942e+03 5.617e+01 1.197e+02
5.690e+03 5.808e+01 1.080e+02
6.551e+03 3.965e+01 -1.206e+01
7.543e+03 3.491e+01 -1.113e+02
8.685e+03 4.442e+01 1.799e+02
1.000e+04 3.934e+01 -1.198e+01
