# frequency  SPL  phase
1.000e+01 5.022e+01 1.269e+02
1.151e+01 5.178e+01 1.213e+02
1.326e+01 5.306e+01 1.165e+02
1.526e+01 5.400e+01 1.144e+02
1.758e+01 5.484e+01 1.191e+02
2.024e+01 5.712e+01 1.341e+02
2.330e+01 6.262e+01 1.435e+02
2.683e+01 6.919e+01 1.304e+02
3.089e+01 7.414e+01 9.811e+01
3.556e+01 7.632e+01 6.147e+01
4.095e+01 7.701e+01 3.113e+01
4.715e+01 7.737e+01 5.780e+00
5.429e+01 7.773e+01 -1.766e+01
6.251e+01 7.812e+01 -4.095e+01
7.197e+01 7.853e+01 -6.510e+01
8.286e+01 7.897e+01 -9.083e+01
9.541e+01 7.945e+01 -1.188e+02
1.098e+02 7.997e+01 -1.497e+02
1.265e+02 8.055e+01 1.756e+02
1.456e+02 8.117e+01 1.361e+02
1.677e+02 8.180e+01 9.090e+01
1.931e+02 8.236e+01 3.899e+01
2.223e+02 8.278e+01 -2.020e+01
2.559e+02 8.306e+01 -8.695e+01
2.947e+02 8.331e+01 -1.617e+02
3.393e+02 8.382e+01 1.139e+02
3.907e+02 8.472e+01 1.572e+01
4.498e+02 8.572e+01 -1.003e+02
5.180e+02 8.638e+01 1.243e+02
5.964e+02 8.656e+01 -3.012e+01
6.866e+02 8.676e+01 1.557e+02
7.906e+02 8.725e+01 -4.583e+01
9.103e+02 8.752e+01 8.058e+01
1.048e+03 8.737e+01 1.734e+02
1.207e+03 8.727e+01 -1.335e+02
1.390e+03 8.649e+01 -1.259e+02
1.600e+03 8.590e+01 -1.670e+02
1.842e+03 8.522e+01 9.162e+01
2.121e+03 8.454e+01 -7.774e+01
2.442e+03 8.433e+01 3.434e+01
2.812e+03 8.412e+01 5.138e+01
3.237e+03 8.367e+01 -3.847e+01
3.728e+03 8.310e+01 1.104e+02
4.292e+03 8.234e+01 1.186e+02
4.942e+03 8.149e+01 -3.503e+01
5.690e+03 8.047e+01 -1.555e+01
6.551e+03 7.921e+01 1.501e+02
7.543e+03 7.792e+01 6.869e+01
8.685e+03 7.636e+01 6.299e+01
1.000e+04 7.446e+01 8.893e+01
