# frequency  SPL  phase
1.000e+01 4.948e+01 1.264e+02
1.151e+01 5.112e+01 1.208e+02
1.326e+01 5.254e+01 1.159e+02
1.526e+01 5.370e+01 1.133e+02
1.758e+01 5.489e+01 1.160e+02
2.024e+01 5.723e+01 1.260e+02
2.330e+01 6.214e+01 1.322e+02
2.683e+01 6.827e+01 1.193e+02
3.089e+01 7.302e+01 8.739e+01
3.556e+01 7.511e+01 5.070e+01
4.095e+01 7.575e+01 1.987e+01
4.715e+01 7.607e+01 -6.328e+00
5.429e+01 7.637e+01 -3.095e+01
6.251e+01 7.669e+01 -5.576e+01
7.197e+01 7.702e+01 -8.178e+01
8.286e+01 7.734e+01 -1.097e+02
9.541e+01 7.763e+01 -1.404e+02
1.098e+02 7.789e+01 -1.743e+02
1.265e+02 7.809e+01 1.478e+02
1.456e+02 7.820e+01 1.052e+02
1.677e+02 7.819e+01 5.718e+01
1.931e+02 7.807e+01 3.302e+00
2.223e+02 7.790e+01 -5.742e+01
2.559e+02 7.773e+01 -1.271e+02
2.947e+02 7.731e+01 1.513e+02
3.393e+02 7.612e+01 5.783e+01
3.907e+02 7.419e+01 -4.542e+01
4.498e+02 7.153e+01 -1.626e+02
5.180e+02 6.582e+01 7.201e+01
5.964e+02 6.128e+01 -4.632e+00
6.866e+02 6.946e+01 -1.420e+02
7.906e+02 7.468e+01 1.855e+01
9.103e+02 7.793e+01 1.372e+02
1.048e+03 7.951e+01 -1.421e+02
1.207e+03 7.941e+01 -1.034e+02
1.390e+03 7.728e+01 -1.147e+02
1.600e+03 6.992e+01 1.777e+02
1.842e+03 6.420e+01 -1.506e+02
2.121e+03 7.208e+01 5.378e+00
2.442e+03 6.860e+01 6.970e+01
2.812e+03 4.867e+01 5.945e+01
3.237e+03 5.410e+01 -9.797e+01
3.728e+03 6.057e+01 -4.162e+01
4.292e+03 6.120e+01 7.882e+01
4.942e+03 5.320e+01 -1.761e+02
5.690e+03 4.123e+01 1.178e+02
6.551e+03 5.288e+01 -2.644e+01
7.543e+03 4.022e+01 -8.633e+01
8.685e+03 3.998e+01 1.293e+02
1.000e+04 4.088e+01 1.360e+02
