# frequency  SPL  phase
1.000e+01 4.782e+01 1.267e+02
1.151e+01 4.907e+01 1.219e+02
1.326e+01 4.987e+01 1.192e+02
1.526e+01 5.017e+01 1.228e+02
1.758e+01 5.114e+01 1.416e+02
2.024e+01 5.617e+01 1.643e+02
2.330e+01 6.344e+01 1.638e+02
2.683e+01 7.019e+01 1.423e+02
3.089e+01 7.496e+01 1.055e+02
3.556e+01 7.696e+01 6.627e+01
4.095e+01 7.751e+01 3.430e+01
4.715e+01 7.776e+01 7.808e+00
5.429e+01 7.802e+01 -1.651e+01
6.251e+01 7.833e+01 -4.051e+01
7.197e+01 7.866e+01 -6.524e+01
8.286e+01 7.902e+01 -9.143e+01
9.541e+01 7.940e+01 -1.197e+02
1.098e+02 7.983e+01 -1.507e+02
1.265e+02 8.034e+01 1.746e+02
1.456e+02 8.092e+01 1.355e+02
1.677e+02 8.155e+01 9.052e+01
1.931e+02 8.217e+01 3.863e+01
2.223e+02 8.268e+01 -2.117e+01
2.559e+02 8.297e+01 -8.943e+01
2.947e+02 8.303e+01 -1.663e+02
3.393e+02 8.306e+01 1.083e+02
3.907e+02 8.355e+01 1.188e+01
4.498e+02 8.456e+01 -1.029e+02
5.180e+02 8.512e+01 1.200e+02
5.964e+02 8.477e+01 -3.634e+01
6.866e+02 8.425e+01 1.489e+02
7.906e+02 8.408e+01 -5.424e+01
9.103e+02 8.278e+01 6.654e+01
1.048e+03 7.946e+01 1.569e+02
1.207e+03 7.411e+01 -1.413e+02
1.390e+03 6.555e+01 -1.015e+02
1.600e+03 6.928e+01 -3.464e+01
1.842e+03 7.629e+01 -1.236e+02
2.121e+03 7.966e+01 7.029e+01
2.442e+03 8.165e+01 1.779e+02
2.812e+03 8.201e+01 -1.674e+02
3.237e+03 8.058e+01 1.019e+02
3.728e+03 7.578e+01 -1.065e+02
4.292e+03 6.747e+01 -5.137e+01
4.942e+03 7.070e+01 -1.337e+02
5.690e+03 7.087e+01 -9.665e+01
6.551e+03 6.581e+01 1.062e+02
7.543e+03 6.292e+01 6.421e+01
8.685e+03 4.132e+01 -7.960e+01
1.000e+04 5.051e+01 -1.078e+02
