,-180.0,-175.0,-170.0,-165.0,-160.0,-155.0,-150.0,-145.0,-140.0,-135.0,-130.0,-125.00000000000001,-119.99999999999999,-115.0,-110.0,-105.00000000000001,-100.0,-95.0,-90.0,-85.0,-80.0,-75.0,-70.0,-65.0,-59.99999999999999,-55.0,-50.0,-45.0,-40.0,-35.0,-29.999999999999996,-25.0,-20.0,-14.999999999999998,-10.0,-5.0,0.0,5.0,10.0,14.999999999999998,20.0,25.0,29.999999999999996,35.0,40.0,45.0,50.0,55.0,59.99999999999999,65.0,70.0,75.0,80.0,85.0,90.0,95.0,100.0,105.00000000000001,110.0,115.0,119.99999999999999,125.00000000000001,130.0,135.0,140.0,145.0,150.0,155.0,160.0,165.0,170.0,175.0,180.0
10.0,51.02985405715729,51.05784036645588,51.093494123417635,51.13665777094707,51.18713827622707,51.24470596497183,51.30909319763855,51.37999290738993,51.45705702427708,51.53989481782703,51.628071201753755,51.7211050604509,51.81846767749026,51.919581371241925,52.02381847100358,52.13050079697936,52.23889983660281,52.348237834809346,52.45769003303771,52.56638829663931,52.673426358564,52.77786687460987,52.87875042912111,52.975106548460474,53.065966674013445,53.15037892112136,53.22742431281071,53.296234038342085,53.35600715975594,53.406028089109334,53.44568309847382,53.47447511450095,53.49203609501518,53.49813638595847,53.49269060578255,53.475759787946444,53.4475497134195,53.40840556540134,53.35880322038999,53.299337639224234,53.23070892968536,53.153706714968095,53.069193461102124,52.978087396342694,52.8813456041613,52.779947797218014,52.67488119087225,52.56712679877409,52.4576473760352,52.347377142311615,52.23721333160776,52.128009540512394,52.020570783808836,51.91565011706209,51.813946650194815,51.71610475381536,51.62271425009571,51.53431138073615,51.451380354061264,51.37435528945525,51.30362239804658,51.23952226181241,51.18235209735847,51.13236791411629,51.08978649850787,51.05478717502216,51.02751331171909,51.00807355129603,50.99654275962392,50.99296269185042,50.99734238214218,51.009658267294455,51.02985405715729
10.57,51.917568414069905,51.94553442233204,51.9811639727737,52.02430029019701,52.07475122357163,52.13228804994448,52.196644118013964,52.26751335246904,52.34454864490541,52.42736016480764,52.51551363551188,52.60852863583131,52.705877008369235,52.80698148018299,52.911214629466095,53.017898361610705,53.12630408693397,53.235653817270276,53.34512241566006,53.45384123817232,53.560903395040725,53.665370825708905,53.76628332600421,53.862669584152066,53.953560176834934,54.038002351203474,54.11507628127659,54.183912348371024,54.24370886838994,54.29374958833614,54.333420213797375,54.36222321888206,54.37979023572413,54.38589142152718,54.380441349883306,54.36350115667309,54.33527687212795,54.29611407101318,54.246489154908495,54.186997730196566,54.11834065349662,54.041308379197815,53.956764262715595,53.865627453220206,53.76885595835661,53.66743038933784,53.5623388060234,53.45456298557114,53.34506634113865,53.23478362382397,53.12461245535455,53.01540666375739,52.90797133129224,52.80305941441614,52.701369759800436,52.60354631803728,52.51017834659241,52.42180139420087,52.338898868321415,52.26190400334376,52.19120206785981,52.12713267248272,52.0699920636948,52.020035312608606,51.97747832926222,51.94249965241485,51.91524198136217,51.895813429931195,51.88428849365346,51.88070872941934,51.885083153051816,51.89738836459511,51.917568414069905
11.18,52.80931438240101,52.83725741921019,52.87285957914,52.91596497187611,52.966382444365685,53.02388435040156,53.08820515726681,53.159039912018656,53.23604259474265,53.318824393743014,53.40695194893946,53.499945625313984,53.597277898343734,53.69837195770611,53.80260066324426,53.90928601658294,54.01769934044107,54.1270623823869,54.23654957664461,54.34529170226043,54.45238116402588,54.556879089966486,54.65782438285928,54.75424478179191,54.845169884338674,54.92964595470517,55.006752205789915,55.075618104371145,55.13544112185581,55.18550425258718,55.22519256109621,55.254008009406554,55.27158186112919,55.27768405991853,55.2722291286198,55.25527831901683,55.227037943402294,55.18785401963956,55.138203543518486,55.07868285199379,55.009993649213996,54.93292733038112,54.84834825767601,54.75717662282221,54.660371479811246,54.55891445730319,54.45379457150777,54.34599446432009,54.236478294295566,54.1261814146264,54.01600188642492,53.90679380014015,53.79936231477763,53.69446027488002,53.59278622930212,53.49498365327421,53.40164116503707,53.31329352885845,53.23042324555829,53.15346254765241,53.08279563674388,53.018761023865835,52.9616538573778,52.91172814632698,52.86919880884397,52.83424349443287,52.80700414554923,52.7875882775252,52.776069966815626,52.77249054597234,52.77685901006998,52.789152143891364,52.80931438240101
11.82,53.68700105092475,53.71491860204757,53.75049037375781,53.79356145764248,53.84394180810342,53.90140497387,53.965686663673516,54.03648317029965,54.1134496820344,54.196198518109426,54.284297335923426,54.37726737317641,54.47458180786864,54.57566434314682,54.67988815134709,54.786575340658565,54.89499713619373,55.004374991705205,55.113882864867094,55.2226508936164,55.32977069908077,55.434302508021844,55.535284231414,55.63174255439114,55.722705987435106,55.807219703538536,55.884361848747524,55.953260874813076,56.01311331595472,56.06320133132566,56.10290927416659,56.131738538352806,56.14931997864963,56.155423301809854,56.14996297439443,56.13300037678732,56.10474213422699,56.06553475620298,56.01585589782324,55.95630270671468,55.88757782754985,55.81047369966506,55.72585580267908,55.634645485596586,55.53780296403109,55.43631099631534,55.33115966063053,55.22333255924493,55.11379467867968,55.003482041047775,54.893293195758226,54.78408252507626,54.676655273642474,54.571764162123166,54.47010740903938,54.37232796211176,54.27901373009897,54.190698606508064,54.10786408575873,54.03094128825788,53.9603132312532,53.89631720529944,53.8392471399607,53.78935586557891,53.746857199510444,53.711927804464054,53.68470878308703,53.665306986641106,53.65379602660845,53.650216986645475,53.654578838817876,53.66685857288633,53.68700105092475
12.5,54.561478923648146,54.58936784295397,54.6249054753535,54.6679380157573,54.71827666304514,54.77569630882151,54.83993405706358,54.91068760071511,54.98761348613286,55.0703253038353,55.15839185502628,55.251335358488916,55.34862978194853,55.44969940567711,55.55391775310013,55.66060705187312,55.76903841692406,55.87843297113344,55.98796413579198,56.09676132741549,56.20391528545797,56.308485222859105,56.40950793509175,56.506008922059564,56.59701547192561,56.681571530905984,56.75875404582305,56.82769032760896,56.88757585727801,56.93769185550377,56.97742187634488,57.006266675373936,57.023856648056736,57.02996123502609,57.02449483963206,57.00751898674768,56.97924065320465,56.94000690084566,56.89029612557548,56.83070638594005,56.76194138353003,56.68479473114687,56.600133164393625,56.50887933319489,56.411994759127,56.31046347073508,56.20527674045807,56.09741925073454,55.98785691949602,55.87752652151625,55.76732715581092,55.65811353332923,55.55069099553366,55.44581212428295,55.34417476708572,55.24642127888457,55.1531387710045,55.06486015815592,54.982065803456884,54.905185577191816,54.83460116531482,54.77064848654904,54.7136201006008,54.6637675131017,54.62130330436746,54.58640302822993,54.559206843691186,54.53982085587704,54.52831815386258,54.524739541679764,54.52909396555786,54.54135864556383,54.561478923648146
13.21,55.41749232449764,55.44534964116059,55.480849592265756,55.52383959078505,55.57413220958524,55.63150382300702,55.69569307571286,55.76639920688091,55.8432802627382,55.92595123791945,56.013982197000885,56.106896442419995,56.20416881415504,56.30522422981614,56.40943660037068,56.51612828502416,56.62457027643611,56.733983331316644,56.84354027768259,56.9523697343368,57.05956146601789,57.16417356505296,57.26524159411727,57.361789743470254,57.4528439508678,57.537446807409864,57.614673935442006,57.683651386108394,57.74357347754227,57.793720394333654,57.83347480833447,57.862336770564944,57.87993616955685,57.88604215224421,57.88056905223403,57.86357855389686,57.83527802215629,57.79601512856389,57.74626908679146,57.68663896102868,57.61782961980188,57.5406359716678,57.45592613927059,57.36462420938808,57.26769314622076,57.166118381654066,57.06089250776024,56.9530014007516,56.843412008130045,56.73306193685656,56.6228508938483,56.51363395388111,56.40621656604289,56.30135115942725,56.19973517215832,56.102010304712174,56.00876278778719,55.920524455070606,55.837774420179514,55.76094117267029,55.69040492816835,55.626500090378016,55.569517706267746,55.5197078186961,55.47728164211747,55.44241350610505,55.4152425279004,55.39587398896675,55.38438040172433,55.38080226156245,55.3851484862091,55.397396549964064,55.41749232449764
13.97,56.27612926593049,56.303950821482296,56.33940813333528,56.3823499931283,56.43259052899683,56.489907793789634,56.55404217643426,56.62469466681438,56.70152500951161,56.78414978920509,56.87214050120726,56.96502167518376,57.06226913888355,57.16330853153694,57.267514202676736,57.37420865997151,57.48266275689723,57.59209683458457,57.701683048144055,57.810549111876824,57.91778368557252,58.02244359146745,58.12356299525685,58.22016460341081,58.311272823990166,58.3959287133394,58.4732063940085,58.54223049083072,58.60219400554324,58.65237595003477,58.69215799773972,58.721039402394986,58.73864947892368,58.74475704195835,58.73927634621993,58.72226925658395,58.69394357715372,58.65464766947159,58.60486167271301,58.54518578929933,58.47632620868609,58.399079306357045,58.31431477544032,58.22295832983549,58.125974567654964,58.02435051046679,57.91908024546781,57.811151001658125,57.70153089350764,57.591158471480526,57.480934131993145,57.371713362838726,57.26430173585327,57.15945150782862,57.057859653793834,56.960167133410735,56.8669591803022,56.778766404041285,56.69606650329473,56.6192864040758,56.548804657066434,56.484953950525416,56.428023618686,56.37826204837949,56.335878907881,56.30104714099816,56.273904685874,56.254555891789906,56.243072618577244,56.23949501236395,56.24383195864646,56.25606121944906,56.27612926593049
14.77,57.12245963525958,57.15024138853684,57.185651243183656,57.228539525707916,57.27872209587048,57.33597887553657,57.40005219606621,57.47064499714499,57.547418915032004,57.6299923055887,57.71793825794363,57.81078266889574,57.90800246651177,58.009024093707936,58.11322238817556,58.21992002232501,58.328387693685606,58.437845279312306,58.54746418341011,58.65637111129021,58.76365349046225,58.86836672702234,58.96954342937057,59.0662046502506,59.157373093180865,59.2420881046673,59.31942213669325,59.38849822566878,59.448507907563844,59.49872888869776,59.538541731111856,59.567444801140816,59.585066775320755,59.59117609848824,59.58568693760681,59.56866135847868,59.540307654039054,59.500974953854936,59.45114442734857,59.39141754411595,59.32250196435689,59.24519569707939,59.160370184518754,59.068952953059124,58.97191042118038,58.87023138187097,58.76491158871063,58.65693977876708,58.54728536774907,58.43688795850743,58.326648716882175,58.217423592002824,58.110018293526906,58.00518488718203,57.903619832770886,57.805963265141706,57.71279930745684,57.62465720579247,57.5420130826808,57.46529212249335,57.39487102139925,57.331080557020975,57.274208156133724,57.22450036143704,57.182165119565525,57.14737383144985,57.12026312257055,57.10093630451598,57.08946451071547,57.08588749856048,57.09021411769875,57.10242245044071,57.12245963525958
15.62,57.9640349543752,57.99177199175134,58.02712853114714,58.069956623931425,58.120074076020714,58.17726291007111,58.24126764099952,58.31179340058054,58.388503952041326,58.47101964290937,58.5589153546469,58.65171852149618,58.74890730883757,58.849909063139535,58.95409917055439,59.06080048794186,59.16928353632833,59.278767669470504,59.388423445503506,59.49737643332506,59.604712672936884,59.70948597629962,59.810727199191405,59.90745553363621,59.998691765693984,60.08347331888609,60.16087076678688,60.23000536012794,60.29006698740126,60.340331887755106,60.38017937445477,60.40910681686078,60.42674217437039,60.43285347644716,60.4273547915185,60.41030841114644,60.38192317747013,60.34254908296695,60.29266845468125,60.23288418620858,60.16390559073259,60.08653251347678,60.00163836315083,59.91015270424164,59.81304400259825,59.71130304394285,59.6059274568449,59.49790767563795,59.38821458092323,59.27778896070291,59.16753284775331,59.058302711565105,58.95090441814668,58.84608981946844,58.74455479675687,58.64693855786824,58.5538239775253,58.465738768661204,58.38315728147961,58.306502741929556,58.23614976093722,58.17242696793771,58.115619645292256,58.06597226269478,58.02369083167618,57.988945019174984,57.961869975557065,57.94256784639938,57.931108948969126,57.92753260392273,57.931847620665266,57.944032441392736,57.9640349543752
