# frequency  SPL  phase
1.000e+01 -1.076e+01 1.566e+02
1.098e+01 -9.132e+00 1.543e+02
1.205e+01 -7.517e+00 1.518e+02
1.323e+01 -5.894e+00 1.490e+02
1.453e+01 -4.267e+00 1.460e+02
1.595e+01 -2.648e+00 1.427e+02
1.751e+01 -1.028e+00 1.390e+02
1.922e+01 5.897e-01 1.350e+02
2.110e+01 2.209e+00 1.306e+02
2.317e+01 3.834e+00 1.258e+02
2.543e+01 5.448e+00 1.205e+02
2.792e+01 7.069e+00 1.146e+02
3.065e+01 8.687e+00 1.083e+02
3.365e+01 1.031e+01 1.012e+02
3.695e+01 1.193e+01 9.353e+01
4.056e+01 1.354e+01 8.509e+01
4.453e+01 1.516e+01 7.581e+01
4.889e+01 1.677e+01 6.562e+01
5.367e+01 1.839e+01 5.445e+01
5.892e+01 2.000e+01 4.218e+01
6.469e+01 2.162e+01 2.871e+01
7.102e+01 2.323e+01 1.393e+01
7.796e+01 2.484e+01 -2.272e+00
8.559e+01 2.645e+01 -2.008e+01
9.397e+01 2.805e+01 -3.964e+01
1.032e+02 2.966e+01 -6.110e+01
1.132e+02 3.127e+01 -8.466e+01
1.243e+02 3.287e+01 -1.106e+02
1.365e+02 3.447e+01 -1.390e+02
1.499e+02 3.606e+01 -1.702e+02
1.645e+02 3.765e+01 1.555e+02
1.806e+02 3.923e+01 1.178e+02
1.983e+02 4.080e+01 7.647e+01
2.177e+02 4.236e+01 3.105e+01
2.390e+02 4.393e+01 -1.889e+01
2.624e+02 4.548e+01 -7.387e+01
2.880e+02 4.700e+01 -1.345e+02
3.162e+02 4.847e+01 1.585e+02
3.472e+02 4.981e+01 8.477e+01
3.811e+02 5.098e+01 3.775e+00
4.184e+02 5.191e+01 -8.465e+01
4.594e+02 5.262e+01 1.796e+02
5.043e+02 5.323e+01 7.609e+01
5.537e+02 5.386e+01 -3.665e+01
6.078e+02 5.435e+01 -1.609e+02
6.673e+02 5.428e+01 6.290e+01
7.326e+02 5.330e+01 -8.148e+01
8.043e+02 5.247e+01 1.375e+02
8.830e+02 5.593e+01 -1.929e+01
9.694e+02 5.904e+01 1.432e+02
1.064e+03 6.042e+01 -7.230e+01
1.168e+03 6.218e+01 5.426e+01
1.283e+03 6.392e+01 1.509e+02
1.408e+03 6.417e+01 -1.385e+02
1.546e+03 6.422e+01 -8.971e+01
1.697e+03 6.385e+01 -7.281e+01
1.863e+03 6.287e+01 -8.450e+01
2.046e+03 6.161e+01 -1.252e+02
2.246e+03 6.028e+01 1.578e+02
2.465e+03 5.926e+01 3.517e+01
2.707e+03 6.000e+01 -1.313e+02
2.971e+03 5.871e+01 1.171e+01
3.262e+03 5.852e+01 9.907e+01
3.581e+03 5.803e+01 1.214e+02
3.932e+03 5.643e+01 6.697e+01
4.317e+03 5.628e+01 -3.521e+01
4.739e+03 4.973e+01 -1.792e+02
5.203e+03 5.510e+01 -1.600e+02
5.712e+03 5.464e+01 1.734e+02
6.270e+03 4.986e+01 2.437e+01
6.884e+03 4.687e+01 1.355e+02
7.558e+03 3.971e+01 1.348e+02
8.297e+03 3.924e+01 -5.939e+01
9.109e+03 3.793e+01 4.338e+01
1.000e+04 3.899e+01 -1.518e+02
