# frequency  SPL  phase
1.000e+01 -1.064e+01 1.569e+02
1.098e+01 -9.016e+00 1.546e+02
1.205e+01 -7.401e+00 1.522e+02
1.323e+01 -5.779e+00 1.494e+02
1.453e+01 -4.152e+00 1.464e+02
1.595e+01 -2.534e+00 1.431e+02
1.751e+01 -9.149e-01 1.395e+02
1.922e+01 7.016e-01 1.356e+02
2.110e+01 2.320e+00 1.313e+02
2.317e+01 3.943e+00 1.265e+02
2.543e+01 5.556e+00 1.213e+02
2.792e+01 7.174e+00 1.155e+02
3.065e+01 8.790e+00 1.092e+02
3.365e+01 1.041e+01 1.023e+02
3.695e+01 1.202e+01 9.467e+01
4.056e+01 1.363e+01 8.634e+01
4.453e+01 1.525e+01 7.719e+01
4.889e+01 1.686e+01 6.714e+01
5.367e+01 1.846e+01 5.613e+01
5.892e+01 2.007e+01 4.405e+01
6.469e+01 2.167e+01 3.077e+01
7.102e+01 2.327e+01 1.621e+01
7.796e+01 2.487e+01 2.557e-01
8.559e+01 2.646e+01 -1.727e+01
9.397e+01 2.805e+01 -3.652e+01
1.032e+02 2.963e+01 -5.761e+01
1.132e+02 3.121e+01 -8.077e+01
1.243e+02 3.278e+01 -1.062e+02
1.365e+02 3.434e+01 -1.341e+02
1.499e+02 3.589e+01 -1.647e+02
1.645e+02 3.743e+01 1.617e+02
1.806e+02 3.896e+01 1.248e+02
1.983e+02 4.046e+01 8.443e+01
2.177e+02 4.195e+01 4.008e+01
2.390e+02 4.342e+01 -8.602e+00
2.624e+02 4.486e+01 -6.209e+01
2.880e+02 4.624e+01 -1.209e+02
3.162e+02 4.751e+01 1.746e+02
3.472e+02 4.864e+01 1.043e+02
3.811e+02 4.962e+01 2.813e+01
4.184e+02 5.052e+01 -5.350e+01
4.594e+02 5.159e+01 -1.407e+02
5.043e+02 5.320e+01 1.242e+02
5.537e+02 5.524e+01 1.687e+01
6.078e+02 5.724e+01 -1.043e+02
6.673e+02 5.901e+01 1.218e+02
7.326e+02 6.073e+01 -2.508e+01
8.043e+02 6.263e+01 1.733e+02
8.830e+02 6.461e+01 -8.449e+00
9.694e+02 6.572e+01 1.485e+02
1.064e+03 6.582e+01 -7.068e+01
1.168e+03 6.581e+01 5.387e+01
1.283e+03 6.574e+01 1.541e+02
1.408e+03 6.441e+01 -1.287e+02
1.546e+03 6.285e+01 -6.784e+01
1.697e+03 6.198e+01 -3.229e+01
1.863e+03 6.193e+01 -2.740e+01
2.046e+03 6.263e+01 -6.377e+01
2.246e+03 6.192e+01 -1.432e+02
2.465e+03 6.030e+01 1.032e+02
2.707e+03 6.090e+01 -5.951e+01
2.971e+03 6.194e+01 9.680e+01
3.262e+03 6.022e+01 -1.756e+02
3.581e+03 6.003e+01 -1.339e+02
3.932e+03 5.722e+01 -1.627e+02
4.317e+03 5.750e+01 9.398e+01
4.739e+03 5.873e+01 -1.008e+02
5.203e+03 5.515e+01 9.264e+00
5.712e+03 5.644e+01 -2.207e+01
6.270e+03 5.241e+01 -1.333e+02
6.884e+03 5.239e+01 -4.298e+01
7.558e+03 4.909e+01 1.092e+01
8.297e+03 4.596e+01 1.695e+02
9.109e+03 3.777e+01 -1.355e+02
1.000e+04 3.716e+01 -9.187e+01
