# frequency  SPL  phase
1.000e+01 -1.043e+01 1.574e+02
1.098e+01 -8.807e+00 1.552e+02
1.205e+01 -7.192e+00 1.528e+02
1.323e+01 -5.570e+00 1.501e+02
1.453e+01 -3.943e+00 1.472e+02
1.595e+01 -2.324e+00 1.440e+02
1.751e+01 -7.046e-01 1.405e+02
1.922e+01 9.124e-01 1.366e+02
2.110e+01 2.531e+00 1.324e+02
2.317e+01 4.155e+00 1.277e+02
2.543e+01 5.769e+00 1.226e+02
2.792e+01 7.388e+00 1.170e+02
3.065e+01 9.005e+00 1.109e+02
3.365e+01 1.062e+01 1.041e+02
3.695e+01 1.224e+01 9.670e+01
4.056e+01 1.386e+01 8.859e+01
4.453e+01 1.548e+01 7.968e+01
4.889e+01 1.709e+01 6.989e+01
5.367e+01 1.871e+01 5.917e+01
5.892e+01 2.033e+01 4.741e+01
6.469e+01 2.195e+01 3.448e+01
7.102e+01 2.357e+01 2.031e+01
7.796e+01 2.519e+01 4.767e+00
8.559e+01 2.682e+01 -1.233e+01
9.397e+01 2.845e+01 -3.112e+01
1.032e+02 3.009e+01 -5.177e+01
1.132e+02 3.173e+01 -7.449e+01
1.243e+02 3.337e+01 -9.952e+01
1.365e+02 3.501e+01 -1.270e+02
1.499e+02 3.664e+01 -1.573e+02
1.645e+02 3.824e+01 1.694e+02
1.806e+02 3.982e+01 1.329e+02
1.983e+02 4.137e+01 9.308e+01
2.177e+02 4.291e+01 4.965e+01
2.390e+02 4.448e+01 2.323e+00
2.624e+02 4.613e+01 -4.947e+01
2.880e+02 4.788e+01 -1.067e+02
3.162e+02 4.968e+01 -1.706e+02
3.472e+02 5.137e+01 1.182e+02
3.811e+02 5.282e+01 4.037e+01
4.184e+02 5.418e+01 -4.311e+01
4.594e+02 5.588e+01 -1.337e+02
5.043e+02 5.785e+01 1.239e+02
5.537e+02 5.936e+01 8.851e+00
6.078e+02 6.036e+01 -1.141e+02
6.673e+02 6.201e+01 1.137e+02
7.326e+02 6.365e+01 -3.864e+01
8.043e+02 6.412e+01 1.581e+02
8.830e+02 6.565e+01 -1.889e+01
9.694e+02 6.595e+01 1.413e+02
1.064e+03 6.664e+01 -6.956e+01
1.168e+03 6.661e+01 5.392e+01
1.283e+03 6.688e+01 1.606e+02
1.408e+03 6.653e+01 -1.178e+02
1.546e+03 6.645e+01 -6.059e+01
1.697e+03 6.614e+01 -3.027e+01
1.863e+03 6.577e+01 -3.303e+01
2.046e+03 6.555e+01 -7.080e+01
2.246e+03 6.570e+01 -1.470e+02
2.465e+03 6.544e+01 9.169e+01
2.707e+03 6.485e+01 -7.208e+01
2.971e+03 6.431e+01 7.240e+01
3.262e+03 6.325e+01 1.594e+02
3.581e+03 6.319e+01 -1.691e+02
3.932e+03 6.222e+01 1.533e+02
4.317e+03 6.084e+01 2.614e+01
4.739e+03 5.960e+01 -1.502e+02
5.203e+03 5.751e+01 -7.366e+01
5.712e+03 5.280e+01 -9.810e+01
6.270e+03 5.277e+01 1.439e+02
6.884e+03 4.760e+01 -1.043e+02
7.558e+03 4.149e+01 -1.288e+02
8.297e+03 3.813e+01 1.441e+02
9.109e+03 4.680e+01 -9.651e+01
1.000e+04 4.534e+01 1.385e+02
