# frequency  SPL  phase
1.000e+01 -1.032e+01 1.577e+02
1.098e+01 -8.695e+00 1.555e+02
1.205e+01 -7.081e+00 1.531e+02
1.323e+01 -5.459e+00 1.505e+02
1.453e+01 -3.831e+00 1.476e+02
1.595e+01 -2.213e+00 1.444e+02
1.751e+01 -5.934e-01 1.410e+02
1.922e+01 1.024e+00 1.372e+02
2.110e+01 2.643e+00 1.330e+02
2.317e+01 4.266e+00 1.284e+02
2.543e+01 5.880e+00 1.233e+02
2.792e+01 7.499e+00 1.178e+02
3.065e+01 9.116e+00 1.117e+02
3.365e+01 1.073e+01 1.051e+02
3.695e+01 1.236e+01 9.774e+01
4.056e+01 1.397e+01 8.974e+01
4.453e+01 1.559e+01 8.094e+01
4.889e+01 1.720e+01 7.128e+01
5.367e+01 1.882e+01 6.070e+01
5.892e+01 2.044e+01 4.908e+01
6.469e+01 2.206e+01 3.633e+01
7.102e+01 2.368e+01 2.233e+01
7.796e+01 2.531e+01 6.985e+00
8.559e+01 2.694e+01 -9.900e+00
9.397e+01 2.858e+01 -2.847e+01
1.032e+02 3.022e+01 -4.888e+01
1.132e+02 3.186e+01 -7.135e+01
1.243e+02 3.351e+01 -9.611e+01
1.365e+02 3.514e+01 -1.233e+02
1.499e+02 3.676e+01 -1.533e+02
1.645e+02 3.836e+01 1.739e+02
1.806e+02 3.993e+01 1.379e+02
1.983e+02 4.148e+01 9.870e+01
2.177e+02 4.304e+01 5.600e+01
2.390e+02 4.466e+01 9.381e+00
2.624e+02 4.638e+01 -4.191e+01
2.880e+02 4.819e+01 -9.901e+01
3.162e+02 4.996e+01 -1.628e+02
3.472e+02 5.153e+01 1.267e+02
3.811e+02 5.291e+01 5.054e+01
4.184e+02 5.444e+01 -3.104e+01
4.594e+02 5.638e+01 -1.219e+02
5.043e+02 5.819e+01 1.346e+02
5.537e+02 5.934e+01 2.166e+01
6.078e+02 6.060e+01 -9.767e+01
6.673e+02 6.247e+01 1.277e+02
7.326e+02 6.331e+01 -2.320e+01
8.043e+02 6.421e+01 1.791e+02
8.830e+02 6.535e+01 -1.216e+00
9.694e+02 6.537e+01 1.676e+02
1.064e+03 6.606e+01 -4.454e+01
1.168e+03 6.590e+01 8.772e+01
1.283e+03 6.619e+01 -1.634e+02
1.408e+03 6.621e+01 -7.505e+01
1.546e+03 6.615e+01 -1.575e+01
1.697e+03 6.641e+01 1.430e+01
1.863e+03 6.644e+01 1.383e+01
2.046e+03 6.594e+01 -2.089e+01
2.246e+03 6.510e+01 -9.184e+01
2.465e+03 6.432e+01 1.578e+02
2.707e+03 6.377e+01 4.334e+00
2.971e+03 6.367e+01 1.575e+02
3.262e+03 6.215e+01 -1.064e+02
3.581e+03 6.089e+01 -6.550e+01
3.932e+03 6.027e+01 -9.004e+01
4.317e+03 5.947e+01 1.689e+02
4.739e+03 5.696e+01 -1.236e+01
5.203e+03 5.562e+01 8.781e+01
5.712e+03 5.357e+01 8.814e+01
6.270e+03 5.228e+01 -1.130e+01
6.884e+03 4.877e+01 1.406e+02
7.558e+03 5.460e+01 1.706e+02
8.297e+03 5.194e+01 8.961e+01
9.109e+03 5.424e+01 1.790e+02
1.000e+04 5.045e+01 -1.659e+02
