# frequency  SPL  phase
1.000e+01 -9.528e+00 1.596e+02
1.098e+01 -7.904e+00 1.576e+02
1.205e+01 -6.289e+00 1.554e+02
1.323e+01 -4.666e+00 1.530e+02
1.453e+01 -3.037e+00 1.503e+02
1.595e+01 -1.417e+00 1.474e+02
1.751e+01 2.045e-01 1.442e+02
1.922e+01 1.824e+00 1.407e+02
2.110e+01 3.446e+00 1.369e+02
2.317e+01 5.073e+00 1.327e+02
2.543e+01 6.691e+00 1.281e+02
2.792e+01 8.316e+00 1.230e+02
3.065e+01 9.939e+00 1.175e+02
3.365e+01 1.157e+01 1.114e+02
3.695e+01 1.320e+01 1.047e+02
4.056e+01 1.482e+01 9.739e+01
4.453e+01 1.646e+01 8.936e+01
4.889e+01 1.809e+01 8.055e+01
5.367e+01 1.973e+01 7.091e+01
5.892e+01 2.138e+01 6.033e+01
6.469e+01 2.305e+01 4.872e+01
7.102e+01 2.472e+01 3.598e+01
7.796e+01 2.641e+01 2.202e+01
8.559e+01 2.813e+01 6.634e+00
9.397e+01 2.988e+01 -1.031e+01
1.032e+02 3.166e+01 -2.900e+01
1.132e+02 3.348e+01 -4.967e+01
1.243e+02 3.534e+01 -7.261e+01
1.365e+02 3.724e+01 -9.808e+01
1.499e+02 3.917e+01 -1.264e+02
1.645e+02 4.111e+01 -1.579e+02
1.806e+02 4.305e+01 1.671e+02
1.983e+02 4.495e+01 1.283e+02
2.177e+02 4.680e+01 8.560e+01
2.390e+02 4.859e+01 3.884e+01
2.624e+02 5.033e+01 -1.206e+01
2.880e+02 5.208e+01 -6.728e+01
3.162e+02 5.393e+01 -1.274e+02
3.472e+02 5.596e+01 1.666e+02
3.811e+02 5.818e+01 9.313e+01
4.184e+02 6.047e+01 1.081e+01
4.594e+02 6.270e+01 -8.119e+01
5.043e+02 6.475e+01 1.769e+02
5.537e+02 6.658e+01 6.459e+01
6.078e+02 6.815e+01 -5.820e+01
6.673e+02 6.955e+01 1.685e+02
7.326e+02 7.102e+01 2.269e+01
8.043e+02 7.234e+01 -1.388e+02
8.830e+02 7.307e+01 4.436e+01
9.694e+02 7.356e+01 -1.458e+02
1.064e+03 7.413e+01 6.774e+00
1.168e+03 7.446e+01 1.398e+02
1.283e+03 7.475e+01 -1.058e+02
1.408e+03 7.545e+01 -1.664e+01
1.546e+03 7.551e+01 4.573e+01
1.697e+03 7.573e+01 8.191e+01
1.863e+03 7.553e+01 8.539e+01
2.046e+03 7.536e+01 5.940e+01
2.246e+03 7.528e+01 -4.110e+00
2.465e+03 7.533e+01 -1.095e+02
2.707e+03 7.577e+01 9.861e+01
2.971e+03 7.541e+01 -1.024e+02
3.262e+03 7.491e+01 2.269e+00
3.581e+03 7.448e+01 5.047e+01
3.932e+03 7.436e+01 3.598e+01
4.317e+03 7.425e+01 -5.216e+01
4.739e+03 7.455e+01 1.368e+02
5.203e+03 7.435e+01 -1.140e+02
5.712e+03 7.414e+01 -1.048e+02
6.270e+03 7.387e+01 1.576e+02
6.884e+03 7.403e+01 -5.018e+01
7.558e+03 7.377e+01 -2.693e+01
8.297e+03 7.308e+01 -1.452e+02
9.109e+03 7.301e+01 -4.892e+01
1.000e+04 7.282e+01 -1.233e+02
