# frequency  SPL  phase
1.000e+01 -9.486e+00 1.597e+02
1.098e+01 -7.861e+00 1.577e+02
1.205e+01 -6.246e+00 1.555e+02
1.323e+01 -4.622e+00 1.531e+02
1.453e+01 -2.994e+00 1.505e+02
1.595e+01 -1.374e+00 1.476e+02
1.751e+01 2.481e-01 1.444e+02
1.922e+01 1.868e+00 1.409e+02
2.110e+01 3.490e+00 1.371e+02
2.317e+01 5.117e+00 1.329e+02
2.543e+01 6.736e+00 1.283e+02
2.792e+01 8.361e+00 1.233e+02
3.065e+01 9.985e+00 1.178e+02
3.365e+01 1.161e+01 1.117e+02
3.695e+01 1.324e+01 1.051e+02
4.056e+01 1.487e+01 9.778e+01
4.453e+01 1.650e+01 8.978e+01
4.889e+01 1.814e+01 8.102e+01
5.367e+01 1.979e+01 7.142e+01
5.892e+01 2.144e+01 6.090e+01
6.469e+01 2.310e+01 4.934e+01
7.102e+01 2.478e+01 3.668e+01
7.796e+01 2.648e+01 2.278e+01
8.559e+01 2.820e+01 7.486e+00
9.397e+01 2.996e+01 -9.367e+00
1.032e+02 3.175e+01 -2.795e+01
1.132e+02 3.358e+01 -4.850e+01
1.243e+02 3.546e+01 -7.133e+01
1.365e+02 3.738e+01 -9.669e+01
1.499e+02 3.934e+01 -1.249e+02
1.645e+02 4.132e+01 -1.564e+02
1.806e+02 4.331e+01 1.686e+02
1.983e+02 4.526e+01 1.297e+02
2.177e+02 4.715e+01 8.679e+01
2.390e+02 4.897e+01 3.970e+01
2.624e+02 5.071e+01 -1.158e+01
2.880e+02 5.242e+01 -6.714e+01
3.162e+02 5.420e+01 -1.272e+02
3.472e+02 5.618e+01 1.672e+02
3.811e+02 5.845e+01 9.447e+01
4.184e+02 6.091e+01 1.228e+01
4.594e+02 6.326e+01 -8.054e+01
5.043e+02 6.530e+01 1.764e+02
5.537e+02 6.702e+01 6.357e+01
6.078e+02 6.849e+01 -5.914e+01
6.673e+02 6.984e+01 1.679e+02
7.326e+02 7.127e+01 2.260e+01
8.043e+02 7.266e+01 -1.380e+02
8.830e+02 7.363e+01 4.529e+01
9.694e+02 7.417e+01 -1.458e+02
1.064e+03 7.482e+01 7.153e+00
1.168e+03 7.556e+01 1.403e+02
1.283e+03 7.632e+01 -1.105e+02
1.408e+03 7.632e+01 -2.580e+01
1.546e+03 7.622e+01 3.630e+01
1.697e+03 7.568e+01 6.786e+01
1.863e+03 7.450e+01 7.768e+01
2.046e+03 7.439e+01 5.235e+01
2.246e+03 7.443e+01 -7.537e+00
2.465e+03 7.415e+01 -1.142e+02
2.707e+03 7.375e+01 9.766e+01
2.971e+03 7.408e+01 -9.200e+01
3.262e+03 7.501e+01 1.322e+01
3.581e+03 7.481e+01 5.475e+01
3.932e+03 7.576e+01 3.977e+01
4.317e+03 7.561e+01 -5.370e+01
4.739e+03 7.528e+01 1.350e+02
5.203e+03 7.322e+01 -1.214e+02
5.712e+03 7.415e+01 -1.145e+02
6.270e+03 7.469e+01 1.546e+02
6.884e+03 7.452e+01 -5.009e+01
7.558e+03 7.437e+01 -3.099e+01
8.297e+03 7.469e+01 -1.426e+02
9.109e+03 7.408e+01 -5.153e+01
1.000e+04 7.428e+01 -1.245e+02
