# frequency  SPL  phase
1.000e+01 -9.683e+00 1.592e+02
1.098e+01 -8.059e+00 1.572e+02
1.205e+01 -6.444e+00 1.550e+02
1.323e+01 -4.821e+00 1.525e+02
1.453e+01 -3.193e+00 1.498e+02
1.595e+01 -1.573e+00 1.469e+02
1.751e+01 4.835e-02 1.436e+02
1.922e+01 1.667e+00 1.401e+02
2.110e+01 3.289e+00 1.362e+02
2.317e+01 4.915e+00 1.319e+02
2.543e+01 6.533e+00 1.272e+02
2.792e+01 8.157e+00 1.220e+02
3.065e+01 9.779e+00 1.164e+02
3.365e+01 1.140e+01 1.102e+02
3.695e+01 1.303e+01 1.034e+02
4.056e+01 1.466e+01 9.592e+01
4.453e+01 1.629e+01 8.773e+01
4.889e+01 1.793e+01 7.875e+01
5.367e+01 1.956e+01 6.890e+01
5.892e+01 2.121e+01 5.809e+01
6.469e+01 2.286e+01 4.621e+01
7.102e+01 2.453e+01 3.316e+01
7.796e+01 2.620e+01 1.883e+01
8.559e+01 2.790e+01 3.027e+00
9.397e+01 2.961e+01 -1.440e+01
1.032e+02 3.134e+01 -3.361e+01
1.132e+02 3.308e+01 -5.484e+01
1.243e+02 3.484e+01 -7.834e+01
1.365e+02 3.660e+01 -1.043e+02
1.499e+02 3.836e+01 -1.329e+02
1.645e+02 4.010e+01 -1.643e+02
1.806e+02 4.183e+01 1.612e+02
1.983e+02 4.356e+01 1.234e+02
2.177e+02 4.533e+01 8.213e+01
2.390e+02 4.715e+01 3.672e+01
2.624e+02 4.904e+01 -1.354e+01
2.880e+02 5.093e+01 -6.945e+01
3.162e+02 5.272e+01 -1.313e+02
3.472e+02 5.436e+01 1.612e+02
3.811e+02 5.599e+01 8.853e+01
4.184e+02 5.788e+01 9.592e+00
4.594e+02 6.003e+01 -7.863e+01
5.043e+02 6.212e+01 -1.775e+02
5.537e+02 6.404e+01 7.375e+01
6.078e+02 6.602e+01 -4.552e+01
6.673e+02 6.794e+01 -1.782e+02
7.326e+02 6.953e+01 3.634e+01
8.043e+02 7.099e+01 -1.227e+02
8.830e+02 7.237e+01 6.424e+01
9.694e+02 7.374e+01 -1.274e+02
1.064e+03 7.479e+01 2.393e+01
1.168e+03 7.566e+01 1.536e+02
1.283e+03 7.616e+01 -9.524e+01
1.408e+03 7.663e+01 -8.584e+00
1.546e+03 7.715e+01 5.298e+01
1.697e+03 7.722e+01 8.654e+01
1.863e+03 7.721e+01 8.929e+01
2.046e+03 7.715e+01 5.774e+01
2.246e+03 7.690e+01 -1.058e+01
2.465e+03 7.641e+01 -1.193e+02
2.707e+03 7.559e+01 8.850e+01
2.971e+03 7.477e+01 -1.128e+02
3.262e+03 7.353e+01 -6.819e+00
3.581e+03 7.254e+01 4.660e+01
3.932e+03 7.189e+01 3.644e+01
4.317e+03 7.129e+01 -4.448e+01
4.739e+03 7.263e+01 1.503e+02
5.203e+03 7.364e+01 -1.035e+02
5.712e+03 7.373e+01 -9.806e+01
6.270e+03 7.357e+01 1.594e+02
6.884e+03 7.237e+01 -5.426e+01
7.558e+03 7.074e+01 -3.170e+01
8.297e+03 6.936e+01 -1.411e+02
9.109e+03 6.863e+01 -4.385e+01
1.000e+04 6.781e+01 -1.165e+02
