# frequency  SPL  phase
1.000e+01 -9.476e+00 1.597e+02
1.098e+01 -7.852e+00 1.577e+02
1.205e+01 -6.236e+00 1.555e+02
1.323e+01 -4.613e+00 1.531e+02
1.453e+01 -2.984e+00 1.505e+02
1.595e+01 -1.363e+00 1.476e+02
1.751e+01 2.584e-01 1.444e+02
1.922e+01 1.878e+00 1.410e+02
2.110e+01 3.501e+00 1.372e+02
2.317e+01 5.129e+00 1.330e+02
2.543e+01 6.748e+00 1.284e+02
2.792e+01 8.374e+00 1.234e+02
3.065e+01 9.999e+00 1.178e+02
3.365e+01 1.163e+01 1.118e+02
3.695e+01 1.326e+01 1.051e+02
4.056e+01 1.489e+01 9.785e+01
4.453e+01 1.653e+01 8.986e+01
4.889e+01 1.817e+01 8.110e+01
5.367e+01 1.981e+01 7.150e+01
5.892e+01 2.147e+01 6.098e+01
6.469e+01 2.314e+01 4.941e+01
7.102e+01 2.482e+01 3.673e+01
7.796e+01 2.652e+01 2.281e+01
8.559e+01 2.825e+01 7.469e+00
9.397e+01 3.001e+01 -9.448e+00
1.032e+02 3.181e+01 -2.812e+01
1.132e+02 3.364e+01 -4.879e+01
1.243e+02 3.552e+01 -7.175e+01
1.365e+02 3.743e+01 -9.726e+01
1.499e+02 3.937e+01 -1.257e+02
1.645e+02 4.131e+01 -1.572e+02
1.806e+02 4.325e+01 1.677e+02
1.983e+02 4.515e+01 1.289e+02
2.177e+02 4.698e+01 8.626e+01
2.390e+02 4.876e+01 3.964e+01
2.624e+02 5.049e+01 -1.099e+01
2.880e+02 5.226e+01 -6.585e+01
3.162e+02 5.416e+01 -1.256e+02
3.472e+02 5.628e+01 1.686e+02
3.811e+02 5.860e+01 9.495e+01
4.184e+02 6.097e+01 1.216e+01
4.594e+02 6.323e+01 -8.041e+01
5.043e+02 6.527e+01 1.771e+02
5.537e+02 6.705e+01 6.453e+01
6.078e+02 6.854e+01 -5.792e+01
6.673e+02 7.002e+01 1.697e+02
7.326e+02 7.173e+01 2.361e+01
8.043e+02 7.315e+01 -1.395e+02
8.830e+02 7.378e+01 4.267e+01
9.694e+02 7.424e+01 -1.475e+02
1.064e+03 7.487e+01 4.654e+00
1.168e+03 7.525e+01 1.365e+02
1.283e+03 7.551e+01 -1.101e+02
1.408e+03 7.612e+01 -2.275e+01
1.546e+03 7.607e+01 3.903e+01
1.697e+03 7.620e+01 7.169e+01
1.863e+03 7.514e+01 7.432e+01
2.046e+03 7.440e+01 4.759e+01
2.246e+03 7.341e+01 -7.791e+00
2.465e+03 7.364e+01 -1.075e+02
2.707e+03 7.478e+01 1.012e+02
2.971e+03 7.445e+01 -9.849e+01
3.262e+03 7.443e+01 1.252e+01
3.581e+03 7.518e+01 6.180e+01
3.932e+03 7.521e+01 3.219e+01
4.317e+03 7.539e+01 -5.460e+01
4.739e+03 7.529e+01 1.387e+02
5.203e+03 7.479e+01 -1.208e+02
5.712e+03 7.485e+01 -1.063e+02
6.270e+03 7.413e+01 1.583e+02
6.884e+03 7.523e+01 -5.007e+01
7.558e+03 7.495e+01 -2.835e+01
8.297e+03 7.474e+01 -1.459e+02
9.109e+03 7.465e+01 -4.810e+01
1.000e+04 7.441e+01 -1.213e+02
