# frequency  SPL  phase
1.000e+01 -9.704e+00 1.592e+02
1.098e+01 -8.080e+00 1.571e+02
1.205e+01 -6.466e+00 1.549e+02
1.323e+01 -4.844e+00 1.524e+02
1.453e+01 -3.216e+00 1.497e+02
1.595e+01 -1.598e+00 1.468e+02
1.751e+01 2.173e-02 1.435e+02
1.922e+01 1.639e+00 1.400e+02
2.110e+01 3.258e+00 1.361e+02
2.317e+01 4.881e+00 1.318e+02
2.543e+01 6.496e+00 1.271e+02
2.792e+01 8.115e+00 1.219e+02
3.065e+01 9.732e+00 1.163e+02
3.365e+01 1.135e+01 1.100e+02
3.695e+01 1.297e+01 1.032e+02
4.056e+01 1.459e+01 9.576e+01
4.453e+01 1.620e+01 8.757e+01
4.889e+01 1.782e+01 7.859e+01
5.367e+01 1.944e+01 6.876e+01
5.892e+01 2.106e+01 5.800e+01
6.469e+01 2.268e+01 4.619e+01
7.102e+01 2.431e+01 3.327e+01
7.796e+01 2.594e+01 1.915e+01
8.559e+01 2.759e+01 3.657e+00
9.397e+01 2.926e+01 -1.332e+01
1.032e+02 3.094e+01 -3.191e+01
1.132e+02 3.267e+01 -5.233e+01
1.243e+02 3.443e+01 -7.481e+01
1.365e+02 3.624e+01 -9.958e+01
1.499e+02 3.812e+01 -1.270e+02
1.645e+02 4.005e+01 -1.574e+02
1.806e+02 4.204e+01 1.687e+02
1.983e+02 4.407e+01 1.309e+02
2.177e+02 4.612e+01 8.889e+01
2.390e+02 4.815e+01 4.215e+01
2.624e+02 5.015e+01 -9.639e+00
2.880e+02 5.207e+01 -6.681e+01
3.162e+02 5.388e+01 -1.296e+02
3.472e+02 5.559e+01 1.618e+02
3.811e+02 5.724e+01 8.750e+01
4.184e+02 5.894e+01 6.910e+00
4.594e+02 6.082e+01 -8.115e+01
5.043e+02 6.295e+01 -1.787e+02
5.537e+02 6.515e+01 7.182e+01
6.078e+02 6.713e+01 -5.009e+01
6.673e+02 6.878e+01 1.760e+02
7.326e+02 7.017e+01 3.022e+01
8.043e+02 7.150e+01 -1.284e+02
8.830e+02 7.286e+01 5.806e+01
9.694e+02 7.424e+01 -1.333e+02
1.064e+03 7.524e+01 1.485e+01
1.168e+03 7.553e+01 1.444e+02
1.283e+03 7.564e+01 -1.031e+02
1.408e+03 7.629e+01 -1.285e+01
1.546e+03 7.694e+01 4.748e+01
1.697e+03 7.698e+01 7.778e+01
1.863e+03 7.615e+01 7.974e+01
2.046e+03 7.543e+01 5.594e+01
2.246e+03 7.601e+01 -9.118e+00
2.465e+03 7.549e+01 -1.198e+02
2.707e+03 7.487e+01 8.902e+01
2.971e+03 7.425e+01 -1.103e+02
3.262e+03 7.321e+01 2.564e+00
3.581e+03 7.358e+01 5.136e+01
3.932e+03 7.237e+01 3.702e+01
4.317e+03 7.331e+01 -5.278e+01
4.739e+03 7.258e+01 1.374e+02
5.203e+03 7.298e+01 -1.112e+02
5.712e+03 7.323e+01 -1.114e+02
6.270e+03 7.274e+01 1.568e+02
6.884e+03 7.202e+01 -5.814e+01
7.558e+03 7.121e+01 -3.280e+01
8.297e+03 7.000e+01 -1.469e+02
9.109e+03 6.893e+01 -5.308e+01
1.000e+04 6.732e+01 -1.264e+02
