# frequency  SPL  phase
1.000e+01 -1.048e+01 1.573e+02
1.098e+01 -8.860e+00 1.551e+02
1.205e+01 -7.245e+00 1.526e+02
1.323e+01 -5.623e+00 1.500e+02
1.453e+01 -3.996e+00 1.470e+02
1.595e+01 -2.377e+00 1.438e+02
1.751e+01 -7.574e-01 1.402e+02
1.922e+01 8.596e-01 1.364e+02
2.110e+01 2.479e+00 1.321e+02
2.317e+01 4.102e+00 1.274e+02
2.543e+01 5.716e+00 1.223e+02
2.792e+01 7.336e+00 1.166e+02
3.065e+01 8.953e+00 1.105e+02
3.365e+01 1.057e+01 1.037e+02
3.695e+01 1.219e+01 9.620e+01
4.056e+01 1.381e+01 8.804e+01
4.453e+01 1.542e+01 7.907e+01
4.889e+01 1.704e+01 6.922e+01
5.367e+01 1.866e+01 5.844e+01
5.892e+01 2.027e+01 4.660e+01
6.469e+01 2.189e+01 3.359e+01
7.102e+01 2.351e+01 1.933e+01
7.796e+01 2.514e+01 3.693e+00
8.559e+01 2.676e+01 -1.350e+01
9.397e+01 2.840e+01 -3.241e+01
1.032e+02 3.003e+01 -5.317e+01
1.132e+02 3.167e+01 -7.601e+01
1.243e+02 3.332e+01 -1.012e+02
1.365e+02 3.496e+01 -1.288e+02
1.499e+02 3.659e+01 -1.593e+02
1.645e+02 3.820e+01 1.672e+02
1.806e+02 3.979e+01 1.305e+02
1.983e+02 4.134e+01 9.035e+01
2.177e+02 4.288e+01 4.653e+01
2.390e+02 4.444e+01 -1.220e+00
2.624e+02 4.605e+01 -5.338e+01
2.880e+02 4.777e+01 -1.108e+02
3.162e+02 4.957e+01 -1.747e+02
3.472e+02 5.131e+01 1.140e+02
3.811e+02 5.284e+01 3.540e+01
4.184e+02 5.419e+01 -4.943e+01
4.594e+02 5.571e+01 -1.406e+02
5.043e+02 5.763e+01 1.177e+02
5.537e+02 5.937e+01 2.565e+00
6.078e+02 6.042e+01 -1.228e+02
6.673e+02 6.171e+01 1.046e+02
7.326e+02 6.363e+01 -4.600e+01
8.043e+02 6.430e+01 1.468e+02
8.830e+02 6.541e+01 -2.881e+01
9.694e+02 6.639e+01 1.297e+02
1.064e+03 6.660e+01 -8.262e+01
1.168e+03 6.720e+01 3.918e+01
1.283e+03 6.723e+01 1.444e+02
1.408e+03 6.715e+01 -1.375e+02
1.546e+03 6.693e+01 -8.271e+01
1.697e+03 6.651e+01 -5.786e+01
1.863e+03 6.639e+01 -6.465e+01
2.046e+03 6.623e+01 -1.048e+02
2.246e+03 6.607e+01 1.784e+02
2.465e+03 6.593e+01 5.665e+01
2.707e+03 6.557e+01 -1.097e+02
2.971e+03 6.482e+01 3.075e+01
3.262e+03 6.516e+01 1.162e+02
3.581e+03 6.362e+01 1.388e+02
3.932e+03 6.406e+01 9.853e+01
4.317e+03 6.421e+01 -2.301e+01
4.739e+03 6.109e+01 1.398e+02
5.203e+03 6.082e+01 -1.558e+02
5.712e+03 5.829e+01 1.660e+02
6.270e+03 5.641e+01 3.533e+01
6.884e+03 5.505e+01 1.471e+02
7.558e+03 5.056e+01 1.130e+02
8.297e+03 4.543e+01 -2.243e+01
9.109e+03 4.765e+01 1.015e+02
1.000e+04 4.982e+01 -1.150e+02
