# frequency  SPL  phase
1.000e+01 -9.533e+00 1.596e+02
1.098e+01 -7.909e+00 1.576e+02
1.205e+01 -6.294e+00 1.554e+02
1.323e+01 -4.671e+00 1.530e+02
1.453e+01 -3.043e+00 1.503e+02
1.595e+01 -1.423e+00 1.474e+02
1.751e+01 1.979e-01 1.442e+02
1.922e+01 1.817e+00 1.407e+02
2.110e+01 3.438e+00 1.369e+02
2.317e+01 5.064e+00 1.327e+02
2.543e+01 6.681e+00 1.281e+02
2.792e+01 8.305e+00 1.230e+02
3.065e+01 9.926e+00 1.175e+02
3.365e+01 1.155e+01 1.114e+02
3.695e+01 1.318e+01 1.047e+02
4.056e+01 1.480e+01 9.735e+01
4.453e+01 1.643e+01 8.932e+01
4.889e+01 1.806e+01 8.052e+01
5.367e+01 1.970e+01 7.088e+01
5.892e+01 2.134e+01 6.032e+01
6.469e+01 2.299e+01 4.873e+01
7.102e+01 2.466e+01 3.604e+01
7.796e+01 2.633e+01 2.213e+01
8.559e+01 2.804e+01 6.849e+00
9.397e+01 2.977e+01 -9.956e+00
1.032e+02 3.154e+01 -2.844e+01
1.132e+02 3.335e+01 -4.885e+01
1.243e+02 3.521e+01 -7.147e+01
1.365e+02 3.713e+01 -9.655e+01
1.499e+02 3.910e+01 -1.245e+02
1.645e+02 4.110e+01 -1.556e+02
1.806e+02 4.313e+01 1.696e+02
1.983e+02 4.516e+01 1.310e+02
2.177e+02 4.715e+01 8.801e+01
2.390e+02 4.907e+01 4.058e+01
2.624e+02 5.090e+01 -1.148e+01
2.880e+02 5.263e+01 -6.826e+01
3.162e+02 5.431e+01 -1.298e+02
3.472e+02 5.604e+01 1.638e+02
3.811e+02 5.800e+01 9.154e+01
4.184e+02 6.029e+01 1.111e+01
4.594e+02 6.271e+01 -8.015e+01
5.043e+02 6.488e+01 1.771e+02
5.537e+02 6.660e+01 6.413e+01
6.078e+02 6.797e+01 -5.791e+01
6.673e+02 6.938e+01 1.704e+02
7.326e+02 7.098e+01 2.552e+01
8.043e+02 7.239e+01 -1.352e+02
8.830e+02 7.338e+01 4.965e+01
9.694e+02 7.437e+01 -1.405e+02
1.064e+03 7.539e+01 1.042e+01
1.168e+03 7.624e+01 1.401e+02
1.283e+03 7.652e+01 -1.135e+02
1.408e+03 7.600e+01 -2.738e+01
1.546e+03 7.567e+01 3.797e+01
1.697e+03 7.572e+01 7.494e+01
1.863e+03 7.559e+01 7.921e+01
2.046e+03 7.540e+01 5.115e+01
2.246e+03 7.435e+01 -1.790e+01
2.465e+03 7.385e+01 -1.121e+02
2.707e+03 7.422e+01 9.926e+01
2.971e+03 7.392e+01 -9.811e+01
3.262e+03 7.363e+01 1.121e+01
3.581e+03 7.487e+01 6.047e+01
3.932e+03 7.460e+01 4.891e+01
4.317e+03 7.528e+01 -4.800e+01
4.739e+03 7.429e+01 1.334e+02
5.203e+03 7.452e+01 -1.126e+02
5.712e+03 7.417e+01 -1.080e+02
6.270e+03 7.391e+01 1.555e+02
6.884e+03 7.357e+01 -5.332e+01
7.558e+03 7.370e+01 -2.193e+01
8.297e+03 7.430e+01 -1.459e+02
9.109e+03 7.294e+01 -5.067e+01
1.000e+04 7.288e+01 -1.223e+02
