# frequency  SPL  phase
1.000e+01 -9.679e+00 1.592e+02
1.098e+01 -8.056e+00 1.572e+02
1.205e+01 -6.441e+00 1.550e+02
1.323e+01 -4.818e+00 1.525e+02
1.453e+01 -3.191e+00 1.498e+02
1.595e+01 -1.571e+00 1.469e+02
1.751e+01 4.877e-02 1.436e+02
1.922e+01 1.667e+00 1.401e+02
2.110e+01 3.287e+00 1.362e+02
2.317e+01 4.911e+00 1.319e+02
2.543e+01 6.527e+00 1.272e+02
2.792e+01 8.149e+00 1.221e+02
3.065e+01 9.768e+00 1.164e+02
3.365e+01 1.139e+01 1.103e+02
3.695e+01 1.301e+01 1.035e+02
4.056e+01 1.463e+01 9.602e+01
4.453e+01 1.626e+01 8.786e+01
4.889e+01 1.789e+01 7.891e+01
5.367e+01 1.951e+01 6.912e+01
5.892e+01 2.115e+01 5.839e+01
6.469e+01 2.279e+01 4.661e+01
7.102e+01 2.444e+01 3.371e+01
7.796e+01 2.610e+01 1.958e+01
8.559e+01 2.779e+01 4.045e+00
9.397e+01 2.949e+01 -1.303e+01
1.032e+02 3.123e+01 -3.181e+01
1.132e+02 3.300e+01 -5.252e+01
1.243e+02 3.482e+01 -7.544e+01
1.365e+02 3.667e+01 -1.008e+02
1.499e+02 3.856e+01 -1.290e+02
1.645e+02 4.048e+01 -1.603e+02
1.806e+02 4.241e+01 1.649e+02
1.983e+02 4.434e+01 1.263e+02
2.177e+02 4.622e+01 8.364e+01
2.390e+02 4.806e+01 3.668e+01
2.624e+02 4.985e+01 -1.475e+01
2.880e+02 5.161e+01 -7.085e+01
3.162e+02 5.339e+01 -1.321e+02
3.472e+02 5.524e+01 1.609e+02
3.811e+02 5.720e+01 8.700e+01
4.184e+02 5.922e+01 5.069e+00
4.594e+02 6.122e+01 -8.582e+01
5.043e+02 6.314e+01 1.738e+02
5.537e+02 6.499e+01 6.351e+01
6.078e+02 6.680e+01 -5.829e+01
6.673e+02 6.839e+01 1.669e+02
7.326e+02 6.956e+01 1.883e+01
8.043e+02 7.028e+01 -1.413e+02
8.830e+02 7.093e+01 4.573e+01
9.694e+02 7.159e+01 -1.427e+02
1.064e+03 7.225e+01 1.070e+01
1.168e+03 7.254e+01 1.447e+02
1.283e+03 7.287e+01 -9.952e+01
1.408e+03 7.341e+01 -8.005e+00
1.546e+03 7.390e+01 5.802e+01
1.697e+03 7.446e+01 9.440e+01
1.863e+03 7.471e+01 1.010e+02
2.046e+03 7.532e+01 7.221e+01
2.246e+03 7.534e+01 5.174e+00
2.465e+03 7.538e+01 -1.018e+02
2.707e+03 7.503e+01 1.063e+02
2.971e+03 7.526e+01 -9.045e+01
3.262e+03 7.496e+01 1.457e+01
3.581e+03 7.496e+01 6.126e+01
3.932e+03 7.489e+01 4.211e+01
4.317e+03 7.470e+01 -5.283e+01
4.739e+03 7.453e+01 1.369e+02
5.203e+03 7.393e+01 -1.164e+02
5.712e+03 7.331e+01 -1.051e+02
6.270e+03 7.284e+01 1.560e+02
6.884e+03 7.195e+01 -5.603e+01
7.558e+03 7.137e+01 -3.123e+01
8.297e+03 7.061e+01 -1.438e+02
9.109e+03 6.902e+01 -4.893e+01
1.000e+04 6.709e+01 -1.259e+02
