# frequency  SPL  phase
1.000e+01 -9.478e+00 1.597e+02
1.098e+01 -7.854e+00 1.577e+02
1.205e+01 -6.238e+00 1.555e+02
1.323e+01 -4.615e+00 1.531e+02
1.453e+01 -2.986e+00 1.505e+02
1.595e+01 -1.366e+00 1.476e+02
1.751e+01 2.562e-01 1.444e+02
1.922e+01 1.876e+00 1.410e+02
2.110e+01 3.499e+00 1.371e+02
2.317e+01 5.126e+00 1.330e+02
2.543e+01 6.745e+00 1.284e+02
2.792e+01 8.371e+00 1.233e+02
3.065e+01 9.996e+00 1.178e+02
3.365e+01 1.162e+01 1.118e+02
3.695e+01 1.326e+01 1.051e+02
4.056e+01 1.489e+01 9.783e+01
4.453e+01 1.652e+01 8.984e+01
4.889e+01 1.816e+01 8.108e+01
5.367e+01 1.981e+01 7.148e+01
5.892e+01 2.146e+01 6.095e+01
6.469e+01 2.313e+01 4.939e+01
7.102e+01 2.482e+01 3.670e+01
7.796e+01 2.652e+01 2.278e+01
8.559e+01 2.825e+01 7.436e+00
9.397e+01 3.001e+01 -9.482e+00
1.032e+02 3.180e+01 -2.815e+01
1.132e+02 3.364e+01 -4.882e+01
1.243e+02 3.551e+01 -7.179e+01
1.365e+02 3.742e+01 -9.729e+01
1.499e+02 3.936e+01 -1.257e+02
1.645e+02 4.131e+01 -1.573e+02
1.806e+02 4.324e+01 1.677e+02
1.983e+02 4.514e+01 1.289e+02
2.177e+02 4.698e+01 8.623e+01
2.390e+02 4.875e+01 3.961e+01
2.624e+02 5.049e+01 -1.104e+01
2.880e+02 5.225e+01 -6.591e+01
3.162e+02 5.415e+01 -1.256e+02
3.472e+02 5.627e+01 1.685e+02
3.811e+02 5.858e+01 9.488e+01
4.184e+02 6.095e+01 1.212e+01
4.594e+02 6.321e+01 -8.043e+01
5.043e+02 6.525e+01 1.771e+02
5.537e+02 6.703e+01 6.453e+01
6.078e+02 6.853e+01 -5.794e+01
6.673e+02 7.000e+01 1.696e+02
7.326e+02 7.170e+01 2.359e+01
8.043e+02 7.312e+01 -1.395e+02
8.830e+02 7.375e+01 4.274e+01
9.694e+02 7.421e+01 -1.475e+02
1.064e+03 7.484e+01 4.750e+00
1.168e+03 7.521e+01 1.366e+02
1.283e+03 7.548e+01 -1.099e+02
1.408e+03 7.610e+01 -2.248e+01
1.546e+03 7.604e+01 3.934e+01
1.697e+03 7.618e+01 7.220e+01
1.863e+03 7.516e+01 7.485e+01
2.046e+03 7.446e+01 4.825e+01
2.246e+03 7.352e+01 -7.640e+00
2.465e+03 7.374e+01 -1.077e+02
2.707e+03 7.485e+01 1.009e+02
2.971e+03 7.451e+01 -9.893e+01
3.262e+03 7.443e+01 1.166e+01
3.581e+03 7.508e+01 6.097e+01
3.932e+03 7.516e+01 3.217e+01
4.317e+03 7.528e+01 -5.378e+01
4.739e+03 7.517e+01 1.394e+02
5.203e+03 7.483e+01 -1.197e+02
5.712e+03 7.482e+01 -1.060e+02
6.270e+03 7.430e+01 1.569e+02
6.884e+03 7.507e+01 -5.077e+01
7.558e+03 7.476e+01 -2.872e+01
8.297e+03 7.474e+01 -1.440e+02
9.109e+03 7.467e+01 -4.908e+01
1.000e+04 7.426e+01 -1.224e+02
