# frequency  SPL  phase
1.000e+01 -9.622e+00 1.594e+02
1.098e+01 -7.998e+00 1.573e+02
1.205e+01 -6.383e+00 1.551e+02
1.323e+01 -4.761e+00 1.527e+02
1.453e+01 -3.133e+00 1.500e+02
1.595e+01 -1.514e+00 1.471e+02
1.751e+01 1.059e-01 1.439e+02
1.922e+01 1.724e+00 1.403e+02
2.110e+01 3.344e+00 1.365e+02
2.317e+01 4.968e+00 1.322e+02
2.543e+01 6.583e+00 1.276e+02
2.792e+01 8.205e+00 1.224e+02
3.065e+01 9.824e+00 1.168e+02
3.365e+01 1.144e+01 1.107e+02
3.695e+01 1.307e+01 1.039e+02
4.056e+01 1.469e+01 9.654e+01
4.453e+01 1.631e+01 8.842e+01
4.889e+01 1.793e+01 7.953e+01
5.367e+01 1.956e+01 6.980e+01
5.892e+01 2.118e+01 5.914e+01
6.469e+01 2.282e+01 4.745e+01
7.102e+01 2.446e+01 3.465e+01
7.796e+01 2.612e+01 2.065e+01
8.559e+01 2.779e+01 5.285e+00
9.397e+01 2.948e+01 -1.157e+01
1.032e+02 3.121e+01 -3.007e+01
1.132e+02 3.297e+01 -5.042e+01
1.243e+02 3.479e+01 -7.289e+01
1.365e+02 3.665e+01 -9.772e+01
1.499e+02 3.858e+01 -1.253e+02
1.645e+02 4.057e+01 -1.560e+02
1.806e+02 4.260e+01 1.698e+02
1.983e+02 4.465e+01 1.316e+02
2.177e+02 4.670e+01 8.910e+01
2.390e+02 4.871e+01 4.193e+01
2.624e+02 5.066e+01 -1.019e+01
2.880e+02 5.251e+01 -6.751e+01
3.162e+02 5.426e+01 -1.302e+02
3.472e+02 5.593e+01 1.618e+02
3.811e+02 5.762e+01 8.834e+01
4.184e+02 5.951e+01 8.362e+00
4.594e+02 6.169e+01 -8.043e+01
5.043e+02 6.397e+01 1.795e+02
5.537e+02 6.601e+01 6.735e+01
6.078e+02 6.755e+01 -5.591e+01
6.673e+02 6.873e+01 1.714e+02
7.326e+02 6.998e+01 2.892e+01
8.043e+02 7.167e+01 -1.272e+02
8.830e+02 7.353e+01 5.830e+01
9.694e+02 7.497e+01 -1.362e+02
1.064e+03 7.577e+01 1.106e+01
1.168e+03 7.614e+01 1.397e+02
1.283e+03 7.600e+01 -1.115e+02
1.408e+03 7.567e+01 -2.083e+01
1.546e+03 7.616e+01 4.523e+01
1.697e+03 7.664e+01 7.845e+01
1.863e+03 7.649e+01 7.835e+01
2.046e+03 7.524e+01 4.776e+01
2.246e+03 7.489e+01 -1.021e+01
2.465e+03 7.500e+01 -1.206e+02
2.707e+03 7.366e+01 8.784e+01
2.971e+03 7.354e+01 -1.001e+02
3.262e+03 7.395e+01 3.123e+00
3.581e+03 7.294e+01 6.053e+01
3.932e+03 7.476e+01 3.284e+01
4.317e+03 7.446e+01 -4.573e+01
4.739e+03 7.424e+01 1.303e+02
5.203e+03 7.434e+01 -1.150e+02
5.712e+03 7.305e+01 -1.080e+02
6.270e+03 7.322e+01 1.527e+02
6.884e+03 7.254e+01 -5.884e+01
7.558e+03 7.207e+01 -3.363e+01
8.297e+03 7.126e+01 -1.460e+02
9.109e+03 7.083e+01 -5.394e+01
1.000e+04 6.983e+01 -1.267e+02
