# frequency  SPL  phase
1.000e+01 -1.020e+01 1.580e+02
1.098e+01 -8.575e+00 1.558e+02
1.205e+01 -6.961e+00 1.535e+02
1.323e+01 -5.340e+00 1.509e+02
1.453e+01 -3.713e+00 1.480e+02
1.595e+01 -2.096e+00 1.449e+02
1.751e+01 -4.779e-01 1.415e+02
1.922e+01 1.137e+00 1.377e+02
2.110e+01 2.754e+00 1.336e+02
2.317e+01 4.375e+00 1.291e+02
2.543e+01 5.986e+00 1.241e+02
2.792e+01 7.602e+00 1.186e+02
3.065e+01 9.214e+00 1.127e+02
3.365e+01 1.083e+01 1.061e+02
3.695e+01 1.244e+01 9.887e+01
4.056e+01 1.405e+01 9.098e+01
4.453e+01 1.565e+01 8.231e+01
4.889e+01 1.726e+01 7.280e+01
5.367e+01 1.886e+01 6.239e+01
5.892e+01 2.046e+01 5.098e+01
6.469e+01 2.205e+01 3.846e+01
7.102e+01 2.365e+01 2.476e+01
7.796e+01 2.524e+01 9.771e+00
8.559e+01 2.683e+01 -6.667e+00
9.397e+01 2.842e+01 -2.467e+01
1.032e+02 3.002e+01 -4.437e+01
1.132e+02 3.162e+01 -6.595e+01
1.243e+02 3.323e+01 -8.962e+01
1.365e+02 3.486e+01 -1.155e+02
1.499e+02 3.651e+01 -1.440e+02
1.645e+02 3.818e+01 -1.753e+02
1.806e+02 3.989e+01 1.503e+02
1.983e+02 4.163e+01 1.125e+02
2.177e+02 4.340e+01 7.069e+01
2.390e+02 4.520e+01 2.460e+01
2.624e+02 4.703e+01 -2.621e+01
2.880e+02 4.888e+01 -8.218e+01
3.162e+02 5.078e+01 -1.438e+02
3.472e+02 5.275e+01 1.482e+02
3.811e+02 5.481e+01 7.272e+01
4.184e+02 5.689e+01 -1.136e+01
4.594e+02 5.892e+01 -1.052e+02
5.043e+02 6.073e+01 1.501e+02
5.537e+02 6.204e+01 3.435e+01
6.078e+02 6.269e+01 -9.071e+01
6.673e+02 6.301e+01 1.372e+02
7.326e+02 6.376e+01 -3.982e+00
8.043e+02 6.491e+01 -1.618e+02
8.830e+02 6.538e+01 2.402e+01
9.694e+02 6.588e+01 -1.617e+02
1.064e+03 6.695e+01 -8.622e+00
1.168e+03 6.716e+01 1.221e+02
1.283e+03 6.705e+01 -1.237e+02
1.408e+03 6.728e+01 -3.154e+01
1.546e+03 6.776e+01 3.178e+01
1.697e+03 6.722e+01 6.837e+01
1.863e+03 6.763e+01 7.794e+01
2.046e+03 6.814e+01 5.024e+01
2.246e+03 6.803e+01 -2.325e+01
2.465e+03 6.710e+01 -1.275e+02
2.707e+03 6.668e+01 8.348e+01
2.971e+03 6.651e+01 -1.146e+02
3.262e+03 6.648e+01 -7.420e+00
3.581e+03 6.602e+01 4.016e+01
3.932e+03 6.589e+01 1.709e+01
4.317e+03 6.513e+01 -7.528e+01
4.739e+03 6.384e+01 1.177e+02
5.203e+03 6.326e+01 -1.334e+02
5.712e+03 6.426e+01 -1.312e+02
6.270e+03 6.220e+01 1.045e+02
6.884e+03 6.113e+01 -7.599e+01
7.558e+03 5.947e+01 -5.238e+01
8.297e+03 5.757e+01 -1.680e+02
9.109e+03 5.777e+01 -7.040e+01
1.000e+04 5.070e+01 -1.380e+02
