# frequency  SPL  phase
1.000e+01 -9.867e+00 1.588e+02
1.098e+01 -8.243e+00 1.567e+02
1.205e+01 -6.628e+00 1.544e+02
1.323e+01 -5.006e+00 1.519e+02
1.453e+01 -3.378e+00 1.492e+02
1.595e+01 -1.759e+00 1.462e+02
1.751e+01 -1.386e-01 1.429e+02
1.922e+01 1.479e+00 1.393e+02
2.110e+01 3.100e+00 1.353e+02
2.317e+01 4.724e+00 1.309e+02
2.543e+01 6.340e+00 1.261e+02
2.792e+01 7.962e+00 1.209e+02
3.065e+01 9.582e+00 1.151e+02
3.365e+01 1.120e+01 1.088e+02
3.695e+01 1.283e+01 1.018e+02
4.056e+01 1.445e+01 9.419e+01
4.453e+01 1.608e+01 8.583e+01
4.889e+01 1.770e+01 7.665e+01
5.367e+01 1.933e+01 6.660e+01
5.892e+01 2.096e+01 5.557e+01
6.469e+01 2.261e+01 4.344e+01
7.102e+01 2.425e+01 3.013e+01
7.796e+01 2.591e+01 1.552e+01
8.559e+01 2.758e+01 -5.828e-01
9.397e+01 2.926e+01 -1.832e+01
1.032e+02 3.094e+01 -3.786e+01
1.132e+02 3.264e+01 -5.940e+01
1.243e+02 3.434e+01 -8.319e+01
1.365e+02 3.604e+01 -1.094e+02
1.499e+02 3.772e+01 -1.382e+02
1.645e+02 3.939e+01 -1.698e+02
1.806e+02 4.106e+01 1.556e+02
1.983e+02 4.273e+01 1.179e+02
2.177e+02 4.446e+01 7.659e+01
2.390e+02 4.627e+01 3.105e+01
2.624e+02 4.814e+01 -1.962e+01
2.880e+02 4.999e+01 -7.620e+01
3.162e+02 5.168e+01 -1.388e+02
3.472e+02 5.319e+01 1.532e+02
3.811e+02 5.472e+01 8.032e+01
4.184e+02 5.651e+01 2.930e-01
4.594e+02 5.833e+01 -8.954e+01
5.043e+02 5.985e+01 1.718e+02
5.537e+02 6.139e+01 6.574e+01
6.078e+02 6.330e+01 -5.139e+01
6.673e+02 6.510e+01 1.776e+02
7.326e+02 6.671e+01 3.404e+01
8.043e+02 6.828e+01 -1.241e+02
8.830e+02 6.957e+01 6.145e+01
9.694e+02 7.046e+01 -1.280e+02
1.064e+03 7.137e+01 2.529e+01
1.168e+03 7.211e+01 1.596e+02
1.283e+03 7.300e+01 -8.828e+01
1.408e+03 7.348e+01 1.129e+00
1.546e+03 7.368e+01 6.435e+01
1.697e+03 7.404e+01 1.007e+02
1.863e+03 7.448e+01 1.065e+02
2.046e+03 7.475e+01 7.792e+01
2.246e+03 7.483e+01 1.302e+01
2.465e+03 7.505e+01 -9.309e+01
2.707e+03 7.492e+01 1.164e+02
2.971e+03 7.524e+01 -8.405e+01
3.262e+03 7.501e+01 2.104e+01
3.581e+03 7.489e+01 6.550e+01
3.932e+03 7.470e+01 4.616e+01
4.317e+03 7.445e+01 -4.574e+01
4.739e+03 7.399e+01 1.437e+02
5.203e+03 7.349e+01 -1.116e+02
5.712e+03 7.274e+01 -1.043e+02
6.270e+03 7.177e+01 1.600e+02
6.884e+03 7.073e+01 -5.047e+01
7.558e+03 6.955e+01 -2.594e+01
8.297e+03 6.767e+01 -1.403e+02
9.109e+03 6.567e+01 -4.509e+01
1.000e+04 6.308e+01 -1.152e+02
