# frequency  SPL  phase
1.000e+01 -1.038e+01 1.576e+02
1.098e+01 -8.752e+00 1.554e+02
1.205e+01 -7.138e+00 1.530e+02
1.323e+01 -5.517e+00 1.503e+02
1.453e+01 -3.890e+00 1.474e+02
1.595e+01 -2.273e+00 1.442e+02
1.751e+01 -6.547e-01 1.407e+02
1.922e+01 9.607e-01 1.369e+02
2.110e+01 2.578e+00 1.327e+02
2.317e+01 4.199e+00 1.280e+02
2.543e+01 5.810e+00 1.230e+02
2.792e+01 7.426e+00 1.174e+02
3.065e+01 9.038e+00 1.113e+02
3.365e+01 1.065e+01 1.046e+02
3.695e+01 1.226e+01 9.721e+01
4.056e+01 1.387e+01 8.915e+01
4.453e+01 1.548e+01 8.029e+01
4.889e+01 1.708e+01 7.057e+01
5.367e+01 1.868e+01 5.992e+01
5.892e+01 2.028e+01 4.824e+01
6.469e+01 2.187e+01 3.542e+01
7.102e+01 2.346e+01 2.138e+01
7.796e+01 2.504e+01 6.018e+00
8.559e+01 2.662e+01 -1.085e+01
9.397e+01 2.820e+01 -2.933e+01
1.032e+02 2.977e+01 -4.956e+01
1.132e+02 3.134e+01 -7.172e+01
1.243e+02 3.291e+01 -9.603e+01
1.365e+02 3.447e+01 -1.226e+02
1.499e+02 3.604e+01 -1.518e+02
1.645e+02 3.761e+01 1.763e+02
1.806e+02 3.919e+01 1.413e+02
1.983e+02 4.079e+01 1.029e+02
2.177e+02 4.240e+01 6.075e+01
2.390e+02 4.403e+01 1.449e+01
2.624e+02 4.567e+01 -3.630e+01
2.880e+02 4.734e+01 -9.202e+01
3.162e+02 4.905e+01 -1.531e+02
3.472e+02 5.085e+01 1.401e+02
3.811e+02 5.282e+01 6.634e+01
4.184e+02 5.497e+01 -1.566e+01
4.594e+02 5.724e+01 -1.075e+02
5.043e+02 5.950e+01 1.490e+02
5.537e+02 6.143e+01 3.302e+01
6.078e+02 6.281e+01 -9.477e+01
6.673e+02 6.366e+01 1.268e+02
7.326e+02 6.421e+01 -2.230e+01
8.043e+02 6.473e+01 1.755e+02
8.830e+02 6.476e+01 -3.614e+00
9.694e+02 6.363e+01 1.662e+02
1.064e+03 6.347e+01 -2.990e+01
1.168e+03 6.479e+01 1.067e+02
1.283e+03 6.534e+01 -1.428e+02
1.408e+03 6.551e+01 -5.624e+01
1.546e+03 6.536e+01 7.942e+00
1.697e+03 6.514e+01 4.284e+01
1.863e+03 6.595e+01 5.262e+01
2.046e+03 6.581e+01 1.225e+01
2.246e+03 6.550e+01 -5.534e+01
2.465e+03 6.425e+01 -1.593e+02
2.707e+03 6.402e+01 4.573e+01
2.971e+03 6.330e+01 -1.612e+02
3.262e+03 6.331e+01 -4.866e+01
3.581e+03 6.329e+01 -7.073e+00
3.932e+03 6.305e+01 -3.762e+01
4.317e+03 6.068e+01 -1.304e+02
4.739e+03 6.103e+01 5.877e+01
5.203e+03 6.037e+01 1.621e+02
5.712e+03 5.878e+01 1.626e+02
6.270e+03 5.814e+01 6.818e+01
6.884e+03 5.583e+01 -1.234e+02
7.558e+03 5.435e+01 -1.307e+02
8.297e+03 5.051e+01 1.217e+02
9.109e+03 5.293e+01 1.766e+02
1.000e+04 4.929e+01 1.240e+02
