# frequency  SPL  phase
1.000e+01 -1.012e+01 1.582e+02
1.098e+01 -8.495e+00 1.561e+02
1.205e+01 -6.881e+00 1.537e+02
1.323e+01 -5.259e+00 1.512e+02
1.453e+01 -3.632e+00 1.483e+02
1.595e+01 -2.014e+00 1.452e+02
1.751e+01 -3.951e-01 1.418e+02
1.922e+01 1.221e+00 1.381e+02
2.110e+01 2.839e+00 1.340e+02
2.317e+01 4.462e+00 1.295e+02
2.543e+01 6.074e+00 1.246e+02
2.792e+01 7.692e+00 1.192e+02
3.065e+01 9.307e+00 1.132e+02
3.365e+01 1.092e+01 1.067e+02
3.695e+01 1.254e+01 9.952e+01
4.056e+01 1.415e+01 9.168e+01
4.453e+01 1.576e+01 8.306e+01
4.889e+01 1.737e+01 7.361e+01
5.367e+01 1.897e+01 6.325e+01
5.892e+01 2.058e+01 5.189e+01
6.469e+01 2.218e+01 3.943e+01
7.102e+01 2.378e+01 2.578e+01
7.796e+01 2.537e+01 1.084e+01
8.559e+01 2.697e+01 -5.546e+00
9.397e+01 2.856e+01 -2.350e+01
1.032e+02 3.016e+01 -4.315e+01
1.132e+02 3.176e+01 -6.466e+01
1.243e+02 3.337e+01 -8.825e+01
1.365e+02 3.499e+01 -1.141e+02
1.499e+02 3.664e+01 -1.424e+02
1.645e+02 3.831e+01 -1.735e+02
1.806e+02 4.002e+01 1.522e+02
1.983e+02 4.177e+01 1.144e+02
2.177e+02 4.356e+01 7.271e+01
2.390e+02 4.538e+01 2.653e+01
2.624e+02 4.722e+01 -2.462e+01
2.880e+02 4.905e+01 -8.134e+01
3.162e+02 5.083e+01 -1.441e+02
3.472e+02 5.249e+01 1.467e+02
3.811e+02 5.402e+01 7.091e+01
4.184e+02 5.544e+01 -1.170e+01
4.594e+02 5.677e+01 -1.014e+02
5.043e+02 5.815e+01 1.613e+02
5.537e+02 5.973e+01 5.438e+01
6.078e+02 6.131e+01 -6.437e+01
6.673e+02 6.270e+01 1.646e+02
7.326e+02 6.382e+01 2.197e+01
8.043e+02 6.515e+01 -1.328e+02
8.830e+02 6.667e+01 5.471e+01
9.694e+02 6.762e+01 -1.370e+02
1.064e+03 6.788e+01 1.647e+01
1.168e+03 6.845e+01 1.543e+02
1.283e+03 6.926e+01 -9.105e+01
1.408e+03 7.001e+01 -6.067e-02
1.546e+03 7.058e+01 6.196e+01
1.697e+03 7.021e+01 9.877e+01
1.863e+03 7.061e+01 1.091e+02
2.046e+03 7.111e+01 8.205e+01
2.246e+03 7.103e+01 1.533e+01
2.465e+03 7.124e+01 -8.414e+01
2.707e+03 7.185e+01 1.234e+02
2.971e+03 7.145e+01 -7.580e+01
3.262e+03 7.196e+01 3.029e+01
3.581e+03 7.150e+01 7.923e+01
3.932e+03 7.228e+01 5.829e+01
4.317e+03 7.216e+01 -3.242e+01
4.739e+03 7.145e+01 1.591e+02
5.203e+03 7.151e+01 -9.875e+01
5.712e+03 7.111e+01 -9.137e+01
6.270e+03 7.083e+01 1.733e+02
6.884e+03 7.000e+01 -4.069e+01
7.558e+03 6.835e+01 -1.955e+01
8.297e+03 6.618e+01 -1.390e+02
9.109e+03 6.337e+01 -4.310e+01
1.000e+04 5.851e+01 -1.176e+02
